"x"
-13.6368279562455
-17.5740608482815
-17.5256842604789
-12.790178310623
-13.9256061630827
5.0700725187168
-12.0440194271016
5.86783887596452
-13.3016485290508
-11.2471599101296
-10.3452595636119
-13.6167231271295
-9.12787846796498
3.35793712194429
-11.8512270239205
-17.6084952560119
-11.2974044293609
-13.2820956924789
-18.2703621604812
6.64974372337555
-10.3970763118513
-7.2689372303225
-19.2006851951936
-14.173801651634
-14.6044261479141
-15.2256426492006
-17.6607968831218
6.67421562257011
4.48930878531043
-16.1242796030139
5.40861941481365
-11.0977156198112
-14.9130587493651
-13.7477365536924
-7.41167254422755
-16.714009683089
-11.8261849710456
-12.7702766562164
-15.0650718187409
-6.02430147359282
-12.9554457053315
-15.1000284288111
4.36098860587395
4.00349539015844
4.5814333419294
-14.1731964848267
-10.257215817011
-9.21679424217068
-10.378720529527
-6.41511259271345
5.37410082853451
-14.5313324087629
-14.8977300723732
-8.99867919883477
-13.8391574772574
-13.7657355094454
5.84461719816695
-9.5397728023154
6.60400806735614
-16.9143401572599
-12.7056035467823
4.01702232788036
4.8353237913276
-13.674557612015
4.62039681623262
-16.6541138249493
3.76107691137669
-13.5714456426286
6.85230562797918
9.87093689137297
3.72258507925862
-15.5558945777084
-14.2922702842932
-14.5471338608442
5.52681911426202
-14.4452010534499
-14.072827663914
-8.5334819115077
5.27964880537526
7.90266366513954
-13.6571678766478
6.65941947580942
-14.4398280047474
-18.4391865805817
-13.0180585418023
-5.62712659436412
-15.0824265452286
-13.1991343993298
-13.7277492055897
-13.9969932109596
-14.8690523059373
-11.9108683080538
3.91305728575301
-11.3304475202303
-6.6021583245243
-9.68964972865296
4.68074916425772
-18.8723184560906
5.20204755393874
-11.497454332755
