"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.402,0.408,-41.9895021203537,84.5671850552956,0.324,0.18
0.45,0.996,-25.2279868052325,18.348178373425,0.4628,0.68
0.677,0.792,-61.1161673396644,14.8352559704716,0.8359,0.512
0.585,0.542,-33.3488045584126,44.1978756452889,0.3762,0.485
0.988,0.955,-50.205786695526,26.2401308626598,0.9967,0.92
0.303,0.459,-16.4162238951682,34.6545054788072,0.8676,0.3075
0.062,0.03,-4.12460433446813,41.9012497212976,0.0033996600339966,0.012987012987013
0.493,0.519,-17.2971243661049,45.448186880832,0.9899,0.669
0.589,0.601,-52.8521170517962,43.9290404414501,0.6538,0.214
0.779,0.68,3.55421303184916,61.5612679367029,0.8938,0.617
0.054,0.049,-21.1773961073849,59.4524917776364,0.9442,0.034965034965035
0.876,0.944,-32.1252539952524,32.5490210589996,0.4258,0.821
0.914,0.724,-21.6021604809801,55.984489941457,0.9979,0.903333333333333
0.104,0.053,-26.7214012629274,24.4007754402609,0.0075992400759924,0.141
0.072,0.173,-18.2047653569826,19.5447887533423,0.2983,0.034965034965035
0.403,0.592,-16.8239841343388,24.9531933474152,0.7332,0.355
0.83,0.563,-16.114190084196,44.0226126658726,0.2961,0.69
0.199,0.64,-39.5567958871829,4.83743549229403,0.0051994800519948,0.222
0.669,0.947,-20.0993506522322,18.8524952496702,0.7791,0.527
0.716,0.828,-17.6401629888942,24.9596716846402,0.9754,0.635
0.706,0.897,-15.7463504738959,17.2970044468049,0.911,0.785
0.813,0.748,-1.65719300199369,24.4605961483689,0.1331,0.73
0.344,0.655,4.54808805487642,40.2561803118354,0.0106,0.36625
0.161,0.62,-4.72328805054756,45.9034724089009,0.202,0.0989010989010989
0.121,0.24,-6.92764338312884,10.5588488731123,0.1142,0.164
0.741,0.806,6.94958579868131,30.9702537123849,0.0006999300069993,0.653
0.316,0.261,-40.0726607818625,21.5832213190386,0.4968,0.115
0.647,0.866,-7.99809475406102,25.2314213089872,0.8839,0.92
0.76,0.518,-26.3875876342169,19.6783795914735,0.771,0.467
0.327,0.45,-16.9762470685993,18.8600124430857,0.9993,0.0979020979020979
0.08,0.039,-7.10288340372875,33.579199536903,0.0572,0.0609390609390609
0.639,0.837,-5.02184089279828,26.3536428134777,0.3645,0.605
0.635,0.71,-9.24141800047515,28.9217039541162,0.3383,0.19
0.726,0.928,-4.66924203244498,28.0701049124348,0.2328,0.75
0.739,0.954,-18.5014071722266,5.7530295697694,0.8979,0.886666666666667
0.341,0.281,-31.310878918076,26.0153211097898,0.9766,0.411
0.213,0.101,-17.9803232745726,48.783215628849,0.0351,0.231
0.129,0.2,-11.888380430525,10.3448675447771,0.0538,0.0649350649350649
0.644,0.612,-26.5172899488869,28.9087006061338,0.7815,0.572
0.221,0.857,-12.8831326085503,19.8255534070226,0.7467,0.743
0.394,0.735,-17.5326781119831,33.9191873235261,0.9985,0.041958041958042
0.714,0.892,-35.9331401993753,34.9977708496134,0.0982,0.751
0.662,0.824,1.01260311915147,18.2147283313824,0.0007999200079992,0.171
0.315,0.692,-6.2447073427519,31.5597344431865,0.0971,0.245
0.384,0.807,-1.65320149545418,28.028046094763,0.9299,0.43
0.416,0.441,-16.1218526398783,9.18615620298283,0.0032996700329967,0.56
0.54,0.986,13.8246496587242,51.5372007144588,0.0004999500049995,0.54
0.634,0.639,-9.13799238480093,17.5374730979659,0.975,0.683333333333333
0.342,0.768,-16.3944470839874,16.3760575042126,0.9978,0.69
0.509,0.762,-18.4546529448032,34.82894357561,0.9859,0.397
0.082,0.004,-4.86814291699344,29.9840681003609,0.0138,0.001998001998002
0.354,0.359,-3.49319402622643,34.6520043841227,0.0072992700729927,0.188
0.607,0.292,-5.79690245286717,47.0661948576529,0.0011998800119988,0.386
0.484,0.606,-12.8313564408024,21.4957508807194,0.9984,0.546
0.454,0.855,-19.6416815781542,10.4143127101051,0.9719,0.477
0.83,0.563,-16.114190084196,44.0226126658726,0.2961,0.69
0.199,0.64,-39.5567958871829,4.83743549229403,0.0051994800519948,0.222
0.669,0.947,-20.0993506522322,18.8524952496702,0.7791,0.527
0.716,0.828,-17.6401629888942,24.9596716846402,0.9754,0.635
0.706,0.897,-15.7463504738959,17.2970044468049,0.911,0.785
0.813,0.748,-1.65719300199369,24.4605961483689,0.1331,0.73
0.344,0.655,4.54808805487642,40.2561803118354,0.0106,0.36625
0.161,0.62,-4.72328805054756,45.9034724089009,0.202,0.0989010989010989
0.036,0.431,-11.8377156136868,6.39423058916263,0.0224,0.043956043956044
0.003,0.006,-11.0036890227745,21.4249649588734,0.9684,0.001998001998002
0.008,0.032,-9.3053491627037,11.9178822925195,0.000999900009999,0.001998001998002
0.001,0.009,-6.88277836189913,22.9389835600711,0.8308,0.000999000999000999
0.197,0.256,-4.20927169725372,15.1326394788236,0.3659,0.274
0.046,0.356,-7.15699408703455,7.80387902608895,0.2761,0.0819180819180819
0.322,0.161,-27.9532902637775,7.57024057503419,0.0017998200179982,0.226
0.078,0.627,-19.9733170211134,12.844067558337,0.0003999600039996,0.0639360639360639
0.923,0.965,-0.495475542427966,12.3940219677668,0.387,0.842
0.023,0.586,-26.3331338533409,0.91450148474688,0.9908,0.149
0.784,0.934,-13.9147188693601,2.597259070838,0.9824,0.953333333333333
0.015,0.006,-5.34199159475276,21.3881074021169,0.3481,0.00699300699300699
0.066,0.04,-17.1235040047411,13.0863864616241,0.2355,0.003996003996004
0.196,0.16,-5.56602913602902,18.3224790240428,0.0723,0.152
0.223,0.63,-12.8273161551203,12.3757046522861,0.4797,0.225
0.008,0.009,-18.8169363603285,19.4669208505827,0.0077992200779922,0.000999000999000999
