"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.757,0.668,-25.1200228776886,12.6926893821017,0.9733,0.42
0.705,0.923,-7.49386483518399,12.1726545505379,0.6219,0.86
0.283,0.338,-8.88825725546967,14.6618862675621,0.038,0.296666666666667
0.789,0.862,-25.510011024943,12.2316299425893,0.954,0.835
0.168,0.181,-18.3985622197265,36.1276966308677,0.3705,0.0889110889110889
0.637,0.863,-17.5900051845806,4.86529338999137,0.0383,0.885
0.453,0.354,-10.8836167548995,12.764702137567,0.5473,0.412
0.11,0.153,-5.38445008282195,20.3015146433242,0.0981,0.22
0.799,0.933,-23.7055208320858,12.3208966052523,0.9867,0.753333333333333
0.333,0.857,3.11286753393465,28.2719164745764,0.006999300069993,0.637777777777778
0.476,0.841,-3.44383679217857,28.5085238904408,0.0353,0.663333333333333
0.569,0.992,-12.3225608775368,17.2872561338061,0.2571,0.854
0.584,0.386,-14.9570905480408,19.3999431271437,0.995,0.322
0.02,0.343,-31.208492822359,16.5891555811709,0.6266,0.000999000999000999
0.341,0.951,-43.4921959468018,3.47651536577193,0.0047995200479952,0.124
0.134,0.497,2.17274019941761,38.034520643805,0.0485,0.259
0.166,0.192,-17.7193587124248,-0.259037608372387,0.1358,0.017982017982018
0.023,0.028,-30.7423202691527,5.71481993540949,0.0005999400059994,0.000999000999000999
0.305,0.863,-30.5446521504776,17.8620533786609,0.7635,0.034965034965035
0.33,0.138,-49.3275859512117,-18.4376227368587,0.0005999400059994,0.144
0.388,0.959,-8.63122573511766,11.4672749367098,0.9726,0.237
0.097,0.199,-21.8577287121587,22.6980621622312,0.999,0.042957042957043
0.443,0.649,-31.0775502003734,19.0321064115741,0.0114,0.60125
0.048,0.064,-59.6673959511756,70.6527408981615,0.7244,0.010989010989011
0.364,0.411,-12.7913157817528,24.8204771968955,0.9856,0.395
0.613,0.59,-4.45660990016308,17.746434415124,0.8924,0.716666666666667
0.725,0.711,-15.6768132657573,4.22613077546416,0.1239,0.785
0.695,0.8,-14.9884971970842,32.4025032639915,0.6788,0.484
0.391,0.742,-2.56206313431509,19.8565757555691,0.3339,0.313
0.009,0.06,0.763673170932503,50.6836387441135,0.0014998500149985,0.003996003996004
0.54,0.61,-13.8657641663531,8.16813677509461,0.3839,0.692857142857143
