"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.201,0.4,-2.87369903107057,8.53899993064311,0.9659,0.030969030969031
0.032,0.092,7.4083782074827,23.8206601832743,0.0002999700029997,0.0799200799200799
0.874,0.24,-7.68441232426694,6.84404865703355,0.206,0.274
0.584,0.67,-6.80007981680951,7.95750652113218,0.8886,0.487
0.015,0.384,-1.64911932711247,20.8652475888402,0.0053994600539946,0.000999000999000999
0.277,0.314,-7.52915960530376,7.59661018107178,0.0017998200179982,0.229
0.618,0.869,-4.63126006211295,6.83408583324916,0.5424,0.71
0.836,0.234,-3.84187239483802,9.85002140557907,0.1932,0.328
0.313,0.989,8.08783440416843,22.8540539282232,0.0017998200179982,0.0569430569430569
0.863,0.998,-10.6873354980885,5.14504547070645,0.3779,0.607
0.984,0.998,-8.60104071288408,13.3256575755313,0.9997,0.9675
0.265,0.871,-5.13067692780936,5.32920988501771,0.006999300069993,0.177
0.945,0.546,0.914103120120557,13.0227286823787,0.1151,0.305
0.701,0.97,-5.33151741403168,5.99631143433544,0.9233,0.719
0.029,0.001,-18.1880810945824,0.0469202761316277,0.0002999700029997,0.000999000999000999
0.242,0.365,-5.86924653467604,13.2203805977206,0.0343,0.020979020979021
0.557,0.636,-3.24943625174812,10.417263012573,0.0566,0.622
0.073,0.364,1.30621397040804,21.3335013526774,0.0065993400659934,0.0789210789210789
0.013,0.012,3.71895589732989,20.5442258452028,0.0427,0.002997002997003
0.814,0.325,2.84099675096786,13.8551305763909,0.0255,0.381
0.043,0.867,-7.55466505802714,12.1836460717101,0.2381,0.000999000999000999
0.191,0.997,3.29159619679513,11.9167934818938,0.007999200079992,0.823
0.629,0.975,13.6707070353285,25.4163373318515,0.0004999500049995,0.0839160839160839
0.272,0.861,0.426425757008129,17.6877010756413,0.0421,0.168
0.709,0.574,-0.44032055863285,10.7830793924978,0.0012998700129987,0.526
