"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.517,0.55,-0.427603142442098,0.939238383090437,0.992,0.776666666666667
0.961,0.96,-0.615082242235161,1.33566105709196,0.8206,0.94
0.975,0.927,-1.08082394683378,0.959043977973432,0.9979,0.925555555555556
0.602,0.866,-0.673817254479717,1.59305220708479,1,0.686666666666667
0.987,0.829,-0.93835098707124,1.22800125797454,0.9495,1
0.982,0.817,-0.67990522768208,1.42745434453464,0.964,0.893333333333333
0.936,0.802,-0.675600087426075,1.63979141866265,1,0.833333333333333
0.261,0.482,-0.143003211498244,1.94432317662747,0.9638,0.141
0.081,0.556,-0.89044238231069,1.31637062021269,0.1124,0.0809190809190809
0.49,0.683,-0.436691392967674,1.66407603864538,0.8712,0.765
0.087,0.355,-1.23394847275425,0.899763805654979,0.5353,0.43
0.727,0.781,-0.328236103456866,1.17858880229837,0.9784,0.688
0.949,0.887,-0.461432055633783,1.1712676288384,0.9515,0.906666666666667
0.638,0.538,-0.314807301669853,1.65469171216594,0.989,0.696666666666667
0.898,0.638,-0.857728909526973,1.09564465358231,0.6828,0.716666666666667
0.798,0.731,-0.3144612322355,1.20908305538949,0.9991,0.895
0.869,0.318,-0.318212871606987,1.26345813752066,0.9992,0.317142857142857
0.41,0.923,0.0956018109896056,1.75954827706181,0.9978,0.504
0.565,0.974,-0.335360141328205,1.45461716570018,0.9995,0.683333333333333
0.954,0.992,-0.756366260267494,1.07944167508924,0.0275,0.96
0.953,1,-1.43150738653155,0.968474355748418,0.9972,0.98
0.122,0.38,-0.0679348177072028,1.04990284615424,0.9801,0.446666666666667
0.558,0.644,-0.541598333795099,1.43467010384438,0.9985,0.6725
0.973,0.934,-1.03404754922745,0.94931635250187,0.9979,0.925555555555556
0.602,0.866,-0.673817254479717,1.59305220708479,1,0.686666666666667
0.987,0.829,-0.93835098707124,1.22800125797454,0.9495,1
0.982,0.817,-0.67990522768208,1.42745434453464,0.964,0.893333333333333
0.936,0.802,-0.675600087426075,1.63979141866265,1,0.833333333333333
0.261,0.482,-0.143003211498244,1.94432317662747,0.9638,0.141
0.081,0.556,-0.89044238231069,1.31637062021269,0.1124,0.0809190809190809
0.49,0.683,-0.436691392967674,1.66407603864538,0.8712,0.765
0.087,0.355,-1.23394847275425,0.899763805654979,0.5353,0.43
0.727,0.781,-0.328236103456866,1.17858880229837,0.9784,0.688
0.949,0.887,-0.461432055633783,1.1712676288384,0.9515,0.906666666666667
0.638,0.538,-0.314807301669853,1.65469171216594,0.989,0.696666666666667
0.898,0.638,-0.857728909526973,1.09564465358231,0.6828,0.716666666666667
0.798,0.731,-0.3144612322355,1.20908305538949,0.9991,0.895
0.869,0.318,-0.318212871606987,1.26345813752066,0.9992,0.317142857142857
0.41,0.923,0.0956018109896056,1.75954827706181,0.9978,0.504
0.565,0.974,-0.335360141328205,1.45461716570018,0.9995,0.683333333333333
0.954,0.992,-0.756366260267494,1.07944167508924,0.0275,0.96
0.953,1,-1.43150738653155,0.968474355748418,0.9972,0.98
0.122,0.38,-0.0679348177072028,1.04990284615424,0.9801,0.446666666666667
0.558,0.644,-0.541598333795099,1.43467010384438,0.9985,0.6725
0.973,0.934,-1.03404754922745,0.94931635250187,0.9979,0.925555555555556
0.602,0.866,-0.673817254479717,1.59305220708479,1,0.686666666666667
0.987,0.829,-0.93835098707124,1.22800125797454,0.9495,1
