"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.183,0.888,9.16336717251809,72.3394749422299,0.002999700029997,0.004995004995005
0.211,0.387,-13.2788170972625,46.9344196290492,0.006999300069993,0.112
0.584,0.622,-21.3802299280865,58.8640344446031,0.0833,0.421
0.002,0.002,-125.209916173176,-47.042139042401,0.0002999700029997,0.000999000999000999
0.002,0.006,-35.6889281562212,46.824274259215,0.0090990900909909,0.000999000999000999
0.734,0.929,14.7344568179406,77.198625645205,0.0017998200179982,0.0929070929070929
0.106,0.569,19.6133352586773,70.7420527909984,0.421,0.011988011988012
0.185,0.187,-79.1959270761112,-4.5631170083856,0.7736,0.377
0.09,0.616,4.79008803743556,60.3507524076819,0.0002999700029997,0.050949050949051
0.962,0.428,-23.788907659883,4.21944267134219,0.1038,0.262
0.228,0.238,-20.4135548102165,36.8987258225318,0.0624,0.013986013986014
0.003,0.304,8.92541564191028,49.5781068644803,0.4543,0.113
0.149,0.96,-40.0157275155086,-9.52086595062949,0.003999600039996,0.00599400599400599
0.091,0.334,22.6705100112239,56.3560358112571,0.0021997800219978,0.282
0.345,0.579,-33.5271457333249,16.8302593526444,0.0090990900909909,0.259
0.025,0.013,-140.248164292742,-77.0873407872337,0.0665,0.01998001998002
0.12,0.516,-11.1013319330024,42.8846612224649,0.0020997900209979,0.038961038961039
0.028,0.246,-24.7722644417729,13.8447795817526,0.7646,0.021978021978022
0.001,0.001,-132.0755104875,-35.0811535370071,9.99900009999e-05,0.000999000999000999
0.412,0.313,-37.0754816010016,27.7344572056934,0.2103,0.432
0.78,0.572,-31.0843569344939,10.6623422998706,0.9391,0.79
0.323,0.247,-26.1867775957077,20.4303586841061,0.0003999600039996,0.272
0.025,0.024,-94.8441357587705,-13.3589107176721,0.0149,0.002997002997003
0.035,0.009,-11.503873689015,35.660632287127,0.0056994300569943,0.002997002997003
0.599,0.336,-25.6598901947185,23.6908922651635,0.0148,0.325
