"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.416,0.618,-0.850154017333378,1.30698805205856,0.9345,0.645
0.982,0.477,-2.04778118956704,2.13317697192041,0.9841,0.388
0.751,0.61,-1.03094572159611,3.40115683127257,0.9502,0.67
0.849,1,-2.91590014758683,1.71046015275378,0.6685,0.917
0.598,0.965,-2.18850342448284,2.45824064170147,1,0.6675
0.765,0.974,-1.76297155904406,2.88953540035458,0.9602,0.97
1,0.743,-1.14861230780427,1.96105341795254,0.9998,0.925
0.997,1,-1.50419883476596,2.2891014394145,0.9999,1
0.807,0.773,-1.30203868982926,2.29186061866412,0.9985,0.64
0.869,0.974,-0.819568425552247,2.33736695748321,1,0.98
0.912,0.761,-2.1283392155755,2.43203993601425,0.9431,0.863333333333333
0.971,0.998,-0.390723963384111,1.74810386422299,1,0.995
0.502,0.648,-1.46390433141912,2.04847676470625,0.9998,0.6825
0.755,0.965,-2.01167580588968,0.940341898459622,0.9925,0.82
0.35,0.612,-2.50178187182571,5.35892679067844,0.6688,0.494
0.552,0.77,-1.04935634747142,2.26837554119942,1,0.845
0.462,0.532,-0.125735509669348,3.91419058280619,0.0627,0.568571428571429
0.512,0.922,-1.73027936978032,1.62629705443928,1,0.983333333333333
0.861,0.907,-0.0697762758764359,5.52155878825544,0.502,0.825
0.433,0.868,-2.0578061023533,0.743938232258418,0.9756,0.6975
0.841,0.865,-1.77668676411381,1.50276713075521,0.9242,0.858
0.806,0.831,-2.24476972245714,1.78607597100176,0.9956,0.721666666666667
0.2,0.296,-2.36283337516033,3.17041004396628,0.7938,0.388571428571429
0.839,0.688,-1.59676382360061,2.41103759507337,0.9958,0.668333333333333
0.889,0.944,-2.27059272334635,2.12175102786523,1,0.925
0.31,0.998,-2.46111995567668,1.51114165572339,1,0.991
0.952,0.912,-1.83690727806801,3.07281657565664,0.998,0.975
0.798,0.935,-1.72385879429308,1.80636159485598,0.9999,0.965
0.797,0.681,-2.99345833748485,2.22747526679234,0.8834,0.768
0.948,0.527,-2.25817289934014,1.47824492985809,0.9709,0.551666666666667
0.991,0.651,-2.33922585562015,2.14513499751394,1,0.795
0.846,0.476,-0.897563051949983,1.35913915073506,0.9943,0.486
0.551,0.632,-2.66829886877564,1.94224314842126,0.9335,0.514
0.992,0.62,-2.85632952219482,1.18554765646649,0.3376,0.591666666666667
0.358,0.337,-1.16496792207425,4.5435068341217,0.6845,0.338
0.605,0.88,-1.63147274170702,1.63178967766499,1,0.76
0.747,0.829,-0.516575848938857,1.61359022318673,1,0.913333333333333
0.682,1,-1.05611452567141,2.23062934680513,0.9999,0.865
0.693,0.858,-1.50290093737089,2.82525139953759,0.9999,0.98
0.778,0.489,-2.0740865461316,2.5596534392349,0.9834,0.59
0.55,0.8,-1.20322994830223,0.980076235060381,1,0.85
0.957,0.798,-2.03131795554143,1.65807008707063,0.7479,0.68
0.616,0.794,-1.3620743705171,2.01173351009545,0.9995,0.8875
0.729,0.994,-2.16423230983587,2.56579093201269,1,0.966666666666667
0.455,0.555,-0.332232155421547,4.06303084036183,0.999,0.794444444444444
0.892,0.963,-1.71467375663319,2.35416568738102,0.7482,0.723333333333333
0.9,0.985,-1.79998862761177,1.31954510959561,0.9998,0.965
0.614,0.905,-0.372242324184381,3.42586839641995,0.9997,0.955
0.392,0.519,-2.67685167938722,1.9924984649722,0.6744,0.246
0.993,0.518,-1.45376865310529,1.53172719513562,0.4349,0.7275
0.698,0.882,-2.70361050399632,1.98509232713303,0.9955,0.865
0.616,0.846,-2.05430558133907,2.50346657213989,0.896,0.708
0.932,0.646,-1.40850432631587,2.4305636254215,1,0.94
0.661,0.946,-0.735322577403493,3.24790644861657,0.9901,0.62
0.513,0.697,-1.40890876657566,2.610936503902,0.9814,0.4875
0.703,0.814,-2.42419034865854,2.6617422766541,0.7164,0.9
0.344,0.997,-1.14032627824382,2.75308867425936,0.996,0.766666666666667
0.834,0.887,-0.709184192912848,2.5074718271634,0.9338,0.805
0.812,0.951,-2.69464083504823,2.57004002036695,1,0.91
0.468,0.786,-0.667304928625783,1.77457085823611,0.9869,0.855
0.228,0.676,-0.558252189592136,2.81158352694302,0.9988,0.9425
0.198,0.851,-0.709844679756406,3.87172082362627,0.9783,0.676
0.506,0.944,-0.872056100312511,2.70479866792519,1,0.885
0.672,0.765,-1.54443335397658,1.94803159797849,0.9993,0.86
0.677,0.744,-0.63234107880661,2.49782406036609,0.9548,0.95
1,0.428,-2.60531872041244,3.66609238300624,0.5962,0.551
0.678,0.659,-1.02785702671099,3.38685050795625,1,0.796666666666667
0.523,0.547,-0.995927464856543,2.13718759160488,0.8316,0.502
0.571,0.827,-2.50095612947381,2.06383236170028,0.9979,0.7375
0.93,0.835,-2.75382552767335,2.17568378703793,0.9995,0.853333333333333
0.87,0.889,-1.21139061335267,1.68725328723318,0.968,0.82
0.945,0.981,-1.00568405114638,2.28207069116883,0.994,0.965
0.452,0.707,-2.92372778800515,2.10504222278634,0.5477,0.626666666666667
0.556,0.711,-0.149067716555971,2.80977997784205,0.8348,0.885
0.409,0.373,-2.18268533921865,3.41448357550304,0.9909,0.37
0.937,0.999,-1.27850210981948,1.96798379711775,0.9997,0.98
0.399,0.147,-1.78057628247787,3.7290955318964,0.6615,0.174
0.976,0.795,-1.89171070754046,1.90556496125496,0.9997,0.905
0.304,0.543,-1.18760787914635,1.60983750623904,0.9936,0.636666666666667
0.9,0.905,-2.79218556838681,2.30119411367742,0.9549,0.886666666666667
0.715,0.432,-0.587420328896781,1.06257173212339,0.96,0.7125
0.485,0.673,-0.702568547990974,1.17128715031167,0.9877,0.723333333333333
0.725,0.837,-1.02897893725548,0.712020614966285,0.9996,0.86
0.9,0.96,-1.02282235198046,1.47464447049243,0.9934,0.77
0.458,0.995,-0.60557005570528,0.973583101542825,1,0.975
0.627,0.826,-0.64660433495011,1.21607662555883,0.9887,0.701111111111111
0.624,0.786,-1.2491892542292,1.38355179523955,0.9879,0.783333333333333
0.641,0.881,-0.878790548017913,1.06624693161415,0.969,0.816666666666667
0.908,0.953,-0.734135212131878,0.744950585074548,0.9996,0.92
0.722,0.88,-0.27631054578383,1.50739352974226,1,0.985
0.607,1,-0.770001896426753,0.961337947390791,0.9998,0.9675
0.849,0.949,-0.42774704553188,1.05177256760967,0.9999,0.965
0.044,0.089,-0.61482163756169,0.723005564506928,0.5406,0.103
0.915,0.917,-0.729676709028266,1.65666198967329,0.9969,0.95
0.764,0.79,-1.02726981330475,1.16310448795213,0.9999,0.8025
0.47,0.467,-0.737268186705882,0.914915782830427,0.9932,0.516
0.808,0.754,-1.24985410453895,0.959000716162489,0.9877,0.75
0.649,0.75,-0.436004477113039,1.37679963471172,0.4884,0.6775
0.554,0.269,-1.04389070029126,0.727281646405847,0.9998,0.43
0.268,0.303,-1.01114607154775,0.583780242446057,0.8469,0.258
0.719,0.71,-0.441555504655992,2.03479656166918,0.994,0.733333333333333
0.836,0.983,-1.27383276130763,0.980287048220124,0.8593,0.83
0.195,0.662,-0.345843440090873,1.65256429830366,0.8284,0.576
0.547,0.886,-0.808459413765735,0.911763202265149,0.5829,0.877
0.516,0.61,-0.327528691215431,0.866221660321879,0.9574,0.83
0.626,0.565,-0.915760816398132,0.918800608868735,0.9248,0.385
0.858,0.825,-0.230150804438072,1.07005714186767,0.9845,0.943333333333333
0.708,0.437,-0.923509315524748,0.834101219134667,0.2594,0.249
1,1,-0.711009122118717,0.657052704525823,1,0.998
0.601,0.922,-0.581695604485477,1.3492433093026,0.9892,0.415
0.691,0.301,-1.94615632605981,0.194827911582356,0.7581,0.509
0.677,0.996,-0.657157952341103,0.468964271812224,1,0.96
0.873,0.879,-1.57535424535406,1.21676358269743,0.992,0.66
0.93,0.327,-0.570569855320506,1.36936120166072,0.9965,0.467777777777778
0.578,0.464,-0.323552095996634,1.79172769172573,0.8617,0.426
0.496,0.864,-0.12731364570993,2.46378114910235,0.5404,0.886
0.525,0.748,-0.706496349807357,0.773398163534531,1,0.86
0.797,0.56,-0.297463180836988,1.35408509423825,0.9998,0.82
0.427,0.747,-0.427007841157588,1.50265649788109,0.9863,0.696666666666667
0.226,0.173,-0.951020342410471,1.18221795409774,0.9963,0.259
0.78,1,-0.917170652090174,0.763009929669489,0.9998,0.928
0.545,0.834,-1.67174212331059,0.805540757719784,0.0912,0.404
0.937,0.966,-0.843168103264937,0.677508222048385,0.9952,0.98
0.975,0.99,-1.11595041396432,0.977465010675295,0.9962,0.99
0.912,0.89,-0.351468503034497,1.43860316646858,0.7903,1
0.937,0.43,-0.878968069668709,0.818265182430377,0.9961,0.8625
0.435,0.922,-0.268593682426627,1.06353926887884,0.8219,0.8325
0.973,0.981,-0.52633209682188,0.941122543935721,1,0.995
0.981,0.985,-1.18661763445504,0.816278558911856,0.9988,0.995
0.944,0.774,-0.869618884324087,1.41520982065961,0.948,0.94
0.282,0.722,-0.330142677890326,2.1432346320247,0.9997,0.77
0.58,0.807,-1.15383151622065,1.35959805933816,0.9987,0.793333333333333
0.808,0.984,-1.16119424489599,0.813384539259514,1,0.975
0.905,0.997,-1.14998404428429,1.16401407577637,0.9578,0.892
0.896,0.936,-0.370200037510625,1.53241279624005,0.9816,0.945
0.915,0.94,-1.32358960841567,0.717934512227786,0.9763,0.97
0.874,0.636,-0.783223210647848,0.871912550657364,0.9533,0.694
0.491,0.887,-0.752218731677799,0.905949788643715,0.9987,0.62
0.68,0.833,-0.657189953409248,0.888492677174694,0.9969,0.941666666666667
0.943,0.97,-0.559189722024098,0.838505861731834,0.9971,0.965
0.973,0.636,-0.948934378234918,1.47615390001481,0.9869,0.729
0.124,0.916,-0.461282387690549,0.945877241264074,0.9664,0.883
0.943,0.962,-1.10710986135613,0.683436337919331,0.9999,0.825
0.816,0.645,-0.498057632969081,0.668662065028481,0.9996,0.83
0.242,0.192,-1.14794552031063,1.61130601403434,0.5056,0.285
0.885,0.421,-0.185741596519923,1.18044927019557,0.6658,0.7725
0.995,0.83,-0.554951035185885,1.13337042512117,0.6783,0.949
0.666,0.85,-0.281746880352287,0.844568898187181,0.9528,0.962
0.964,0.885,-0.658585926345427,0.792159537766834,0.9996,0.985
0.853,0.882,-0.50303052106019,0.592233656570241,1,0.975
0.755,0.891,-0.943195273130402,1.03474637860226,0.9998,0.82
0.692,0.947,-0.753094588510195,1.00094471008686,0.9998,0.975714285714286
0.941,0.653,-1.19570856683287,0.65881800633018,0.9989,0.825
0.808,0.999,-0.3456626028612,1.99378900593757,0.9806,0.965
0.464,0.739,-0.74061858338252,1.42268492188725,0.9999,0.806666666666667
0.437,0.655,-0.68607361527829,1.28155628318113,0.2113,0.525
0.617,0.668,-0.702628631998413,1.33130362913584,0.9569,0.254444444444444
0.989,0.661,-0.726883281062362,1.04055835249084,0.9989,0.776
0.922,0.862,-1.48998899454236,0.144404158804575,0.994,0.94
0.838,0.833,-0.640614426398584,0.851043562875509,1,0.75
0.91,0.951,-0.354963109145163,0.194227723846862,0.9954,0.98
0.744,0.892,-0.127391970834594,0.304208061008567,0.9957,0.764
0.742,0.584,-0.340059207866272,0.222025683993161,0.9996,0.736666666666667
0.98,0.198,-0.552292356504683,0.11825579883739,0.3471,0.26
0.515,0.842,-0.279516473975965,0.372412361061675,0.9998,0.5225
0.819,0.224,-0.54561748903659,0.414811548341646,0.6208,0.382
0.51,0.848,-0.50607465572082,0.128054715529217,0.8674,0.825
0.941,0.77,-0.327141727473708,0.388107175133219,0.8679,0.78
0.955,0.94,-0.127015670579534,0.409860547036514,0.992,0.953333333333333
0.801,0.713,-0.012086662517628,0.81506565900442,0.927,0.723333333333333
0.42,0.68,-0.352789207987009,0.341747313445629,0.9992,0.655
0.659,0.783,-0.222749428382197,0.282806864579197,0.9935,0.41375
0.194,0.126,-0.221997601991714,0.367960807000266,0.4362,0.193
0.245,0.293,-0.266017400329508,0.259398858397833,0.9091,0.555
0.598,0.764,-0.147447265455627,0.341392920629795,0.9956,0.865
0.965,0.881,-0.219696094504942,0.358207433386481,0.9517,0.71
0.104,0.339,-0.110368054928797,0.483660390706525,0.8854,0.333
0.973,0.35,-0.293511877187655,0.200255278946678,0.8385,0.443
0.981,0.982,-0.207093406513881,0.308614139037873,1,0.98
0.596,0.728,-0.0989524659280276,0.36805838106467,0.9815,0.73
0.492,0.994,-0.333566653589922,0.354949777855977,0.9979,0.934
0.796,0.356,-0.377762846169862,0.138970736357992,0.3725,0.273333333333333
0.977,0.966,-0.164904860675333,0.385492345705257,0.9909,0.992
0.494,0.872,-0.160888580421582,0.317721075699468,0.7479,0.565
0.642,0.823,-0.232091924677839,0.498803750242763,0.9684,0.801
0.33,0.761,-0.456191284730806,0.257701082974383,0.9992,0.9125
0.271,0.569,-0.165227659331159,0.552156569353284,0.9859,0.583333333333333
0.99,0.992,-0.343408892823742,0.150342469315256,0.9999,1
0.516,0.902,-0.312690971189921,0.232187169822066,0.9996,0.856666666666667
0.81,0.973,-0.322130251213,0.246375691490222,1,0.99
1,0.355,-0.346319663634839,0.306248665867087,0.415,0.393
0.918,0.968,-0.284902421428361,0.260741526146238,0.987,0.965
0.975,0.987,-0.440109078516793,0.292937574118551,0.9966,0.975
0.99,0.688,-0.12811875311633,0.612268799754296,0.9356,0.733
0.869,0.741,-0.297525174035352,0.275107728914248,0.9415,0.545
0.072,0.282,-0.0922208297506916,0.453772290342593,0.8116,0.429
0.846,0.984,-0.268273997403193,0.47020434685235,0.9958,0.985
0.588,0.754,-0.276030761194123,0.284133293164303,0.9982,0.773333333333333
0.963,0.978,-0.35634953412981,0.201897073986802,1,0.945
0.84,0.668,-0.13959387939217,0.434423767268029,0.9994,0.733
0.82,0.761,-0.238130827640601,0.293839475435028,0.9927,0.965
0.316,0.767,-0.0867528883993099,0.463949726760003,0.8911,0.7025
0.816,0.975,-0.343851969034529,0.265987103921282,0.9999,0.865
0.599,0.891,-0.278861693657777,0.367219604804385,0.9998,0.855
0.69,0.722,-0.353903896333592,0.240634138161445,0.9979,0.595
0.743,0.706,-0.242069297114934,0.374695273686542,0.9684,0.6125
0.876,0.947,-0.249989286958613,0.362153393142303,0.5011,0.926
0.969,0.916,-0.392452818946917,0.243095571114492,0.9762,0.856666666666667
0.558,0.688,-0.230689602505699,0.272953488546677,0.9235,0.585
0.668,0.995,-0.352381484349885,0.321173254509093,0.9998,0.855
