"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.445,0.634,-4.48483730895427,3.86077770271526,0.0165,0.020979020979021
0.691,0.521,-1.07382399788984,2.21624469850462,0.1797,0.015984015984016
0.119,0.526,-1.38959043560498,2.06328926371295,0.2348,0.043956043956044
0.133,0.592,-1.62076117367783,4.03781970073047,0.4561,0.023976023976024
0.691,0.413,-4.0328516308512,1.50003975567397,0.4112,0.0799200799200799
0.399,0.128,-0.6537302732198,3.09943246258734,0.3055,0.128
0.021,0.088,-1.88819886888985,1.97720605292298,0.9767,0.309
0.635,0.319,-1.00304494216452,2.7496007509956,1,0.913
0.02,0.154,-0.382998029371625,2.88501542672824,0.9982,0.694
0.003,0.006,-1.46350924915647,3.63273761543666,0.9473,0.735
0.995,0.061,-2.82029062326716,1.48764646904568,0.9973,0.811
0.017,0.001,-3.99476269047106,1.16836293609597,0.117,0.601
1,0.172,-1.21905604459,2.93715787114812,0.9907,0.32
0.333,0.979,-0.82407102231809,3.26724663707694,0.9812,0.682
1,0.066,-2.65120931747031,2.4343052487896,0.7889,0.801
0.219,0.374,-1.96801182619059,2.79216905078403,0.9464,0.632
0.077,0.001,-2.80603632831708,1.94724346590134,0.9878,0.428
0.053,0.114,-2.40034213370665,3.62988086517648,0.9981,0.396
0.663,0.936,-1.43731329408712,3.30069183099645,0.9653,0.014985014985015
0.526,0.907,-2.58850414968812,1.91018449153335,0.9945,0.387
0.175,0.7,-0.221375525225017,4.83070794407243,0.9982,0.329
0.4,0.66,-3.04306126687418,2.1257311233124,0.9954,0.673
0.01,0.001,-5.21230716744035,1.22269721878985,0.017,0.282
0.236,0.005,-2.30165170618774,2.05527039002015,0.991,0.436
0.308,0.427,-0.461648483005736,4.04352678988649,0.8484,0.129
0.076,0.485,-1.03445707974752,4.47536425251924,0.9944,0.814
0.478,0.433,-2.05574261589067,3.46078262607361,0.9938,0.281
0.205,0.976,-0.651636394089621,3.48072967388515,0.4141,0.0709290709290709
0.668,0.068,-1.74570942680058,2.88395448948802,0.998,0.735
0.903,0.744,-2.15132447421849,1.68465854636605,0.9536,0.338
