"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.653,0.407,-0.657102782487754,1.87378070772882,0.999,0.79
0.974,0.244,-1.3851454872176,3.28104727737799,0.97,0.472
0.742,0.726,-1.36347178557671,2.56010918538957,1,0.99
0.874,0.98,-2.10079774533336,1.86090087697625,0.9997,0.885
0.673,0.964,-0.799850351772898,3.58357831519063,1,0.745
0.607,0.967,-1.74543726540494,2.79839127812614,0.9998,0.798
1,0.706,0.474242156882788,4.377181177494,0.9981,0.76375
0.983,0.995,-0.661528153904953,3.32189520438032,0.9962,0.985
0.85,0.782,-0.502764261317337,2.55802709760891,1,0.8275
0.897,0.935,-0.660028458100636,2.18161991645822,0.9653,0.803333333333333
0.913,0.865,-0.892876058127354,3.95349886353739,0.9999,0.778571428571429
0.933,0.954,-0.556438296194271,1.78076971961539,0.0902,0.552857142857143
0.571,0.655,-0.176005461110297,3.27132419806435,0.9823,0.95
0.696,0.952,-0.969544505543001,2.2766951371842,0.9977,0.975
0.299,0.451,-0.759986832695759,6.47136307081323,0.9272,0.576
0.519,0.79,-0.74479118018926,2.92262073210022,0.6463,0.6425
0.342,0.481,-0.440700203980633,4.08044831590712,0.1475,0.292
0.463,0.959,0.064603979348118,3.33883734709092,0.9046,0.345
0.928,0.945,-0.836353399363511,3.80921766863317,0.9998,0.965
0.346,0.631,-2.22906712081059,0.576111787459524,0.9998,0.835
0.703,0.9,0.312569312437958,3.71653580318526,0.6312,0.645
0.706,0.801,-0.467411084463087,3.34841852598855,1,0.6375
0.175,0.265,-0.92480782778463,4.23525462922927,0.9907,0.785
0.815,0.692,-0.593610475029972,2.978938851383,0.9994,0.545
0.852,0.943,-1.28310531787068,3.08847735306905,0.9459,0.963333333333333
0.314,0.999,-3.00744215447099,1.11745219085894,1,0.97
0.91,0.943,0.191624074700027,5.60625534321887,0.9944,0.6225
0.808,0.938,-0.045415952060761,4.10704040325801,0.9902,0.71
0.721,0.571,-3.62491176258033,1.21921209646456,0.9938,0.726
0.939,0.565,-3.50962990994236,0.375769484352877,0.8816,0.38
0.988,0.64,0.154694545119116,4.61647915428841,0.2348,0.0849150849150849
