"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.1,0.46,0.0749128382140797,7.22111479745684,0.0004999500049995,0.00799200799200799
0.304,0.327,2.62182662738054,6.2580593795005,0.0544,0.0919080919080919
0.185,0.315,1.93649633945098,5.84735961845993,0.0022997700229977,0.046953046953047
0.104,0.314,1.75476497286742,8.25748302676602,0.0128,0.02997002997003
0.827,0.389,4.50055206497102,8.59199115744545,0.0126,0.000999000999000999
0.463,0.097,1.544124695774,5.74279503527304,0.0021997800219978,0.00799200799200799
0.109,0.431,1.84854261838096,6.40954709779345,0.0625,0.018981018981019
0.255,0.493,3.50164880477887,8.08164858838673,0.0727,0.473
0.239,0.868,2.25948454937035,5.87255682338921,0.081,0.372
0.001,0.027,-0.916886647355835,6.17568641430577,0.887,0.031968031968032
0.253,0.996,1.60055967280014,5.58569538315771,0.0006999300069993,0.002997002997003
0.025,0.133,-22.6335041390604,-16.2869921318876,0.4619,0.332
0.261,0.893,2.8387713280855,7.14563317325922,0.6416,0.486
0.136,0.651,1.87952878051644,6.83431967830969,0.0022997700229977,0.002997002997003
0.999,0.242,1.70756011398925,7.93081581482059,0.4085,0.000999000999000999
0.169,0.566,2.48053786654882,7.7491530586181,0.8381,0.000999000999000999
0.083,0.219,-24.8528604208908,-16.4334131002845,0.516,0.643
0.037,0.66,2.00650584202488,8.10692663056069,0.1977,0.000999000999000999
0.969,0.288,-1.25828378229158,5.42741589775755,0.0904,0.000999000999000999
0.167,0.351,3.9684082056225,9.53321673658348,0.208,0.010989010989011
0.068,0.649,2.64195689275934,8.72593568093254,0.7412,0.001998001998002
0.319,0.631,1.28357683343125,6.31330641352495,0.0088991100889911,0.000999000999000999
0.004,0.001,-24.4194087131912,-15.1154410231147,0.0022997700229977,0.0749250749250749
0.114,0.199,-23.7732698610868,-16.1396872360325,0.6047,0.274
0.266,0.699,9.97969929286408,15.5827075377744,0.0133,0.0969030969030969
0.148,0.573,4.84367228902311,11.9027182177798,0.9162,0.00699300699300699
0.614,1,3.09497934006138,8.20721684806751,0.5757,0.000999000999000999
0.131,0.799,9.69211159006617,15.178726798599,0.0008999100089991,0.0609390609390609
0.378,0.622,3.0823476412361,8.11488603267514,0.3271,0.000999000999000999
0.317,0.999,2.90944339131148,8.01125046890917,0.0232,0.0599400599400599
0.209,0.884,11.2022718234637,16.866658042349,0.0005999400059994,0.126
0.306,0.835,1.24128292353592,5.97698472908909,0.0024997500249975,0.000999000999000999
0.187,0.625,2.90965274318534,7.12120696488667,0.044,0.001998001998002
0.915,0.567,1.20830285255496,6.01649540760569,0.5592,0.594
0.243,1,1.66256896300568,6.2082687359067,0.0108,0.27
0.93,0.122,0.176497840111931,5.8333466765242,0.0010998900109989,0.002997002997003
0.179,0.211,6.32780088967204,11.393213223074,9.99900009999e-05,0.017982017982018
0.266,0.854,3.06559607341163,8.53399738316691,0.3677,0.109
0.144,0.594,6.76217983154871,12.2977792148161,0.0005999400059994,0.004995004995005
0.005,0.001,-25.6499643086884,-18.0869122399205,0.6069,0.717
0.449,0.631,2.08554352425904,8.75166779286091,0.6418,0.00699300699300699
0.323,0.469,3.17602278642548,7.54502816931408,0.7959,0.102
0.07,0.005,2.60552446549927,7.28011780572892,9.99900009999e-05,0.000999000999000999
0.204,0.511,7.72787906320953,14.4647828861947,0.1683,0.676
0.055,0.001,-26.4658922693636,-17.77641969635,0.3852,0.0739260739260739
0.044,0.51,-24.3942158290001,-17.8024587763851,0.8872,0.481
0.017,0.001,-24.0084419979639,-13.8529641954782,0.6831,0.919
0.722,0.586,1.47899815319589,5.76055950075096,0.0004999500049995,0.00999000999000999
0.46,0.743,2.63805000825768,7.27210852661405,0.0426,0.000999000999000999
