"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.643,0.967,-0.239530068047742,0.443976992524942,0.9994,0.943333333333333
0.375,0.345,-0.332403777068523,0.392072347322776,0.9934,0.913
0.993,0.89,-0.12562576645471,0.393138315007399,0.4307,0.855
0.6,0.623,-0.275880585878291,0.332733552649083,0.9079,0.83
0.828,0.943,-0.161844394853065,0.414774363614935,0.933,0.712222222222222
0.978,0.899,-0.271638000426172,0.393760497781238,0.9973,0.3925
0.827,0.986,-0.187397049679523,0.600056824189174,0.9986,0.626666666666667
0.514,0.81,-0.121475019522822,0.391577202787405,0.4822,0.646
0.319,0.875,-0.301113587463113,0.508890656177747,0.5848,0.428888888888889
0.98,0.935,-0.163524698203519,0.555842846489994,0.3371,0.632
0.729,0.923,-0.283165190267323,0.3475320929018,0.9999,0.97
0.278,0.442,-0.358724237029645,0.114503957612661,0.9853,0.884
0.682,0.735,-0.217537799186703,0.433062986823184,0.9878,0.93375
0.453,0.938,-0.222702444210534,0.192356894088769,0.9999,0.975
0.53,0.944,-0.209351557463753,0.282294550058635,0.9186,0.9
0.651,0.548,-0.258242153882356,0.193978549201943,0.8671,0.555
0.378,0.575,-0.136665210914799,0.470338194165918,0.9919,0.8875
0.684,0.998,-0.229154915935169,0.267717044917622,0.9957,0.92
0.87,0.863,-0.174523966578978,0.404614597540443,0.9997,1
0.946,0.98,-0.383620264526972,0.275836188745387,0.9999,0.904
0.98,0.508,-0.237546013933096,0.140949890162927,0.9995,0.97
0.293,0.807,-0.221823147431578,0.320486129739091,0.9935,0.999
0.847,0.997,-0.371369131873008,0.341251949889956,0.9998,0.945
0.675,0.929,-0.276316202436971,0.269300945761341,0.9998,0.97
0.717,0.817,-0.101136598277878,0.607220622535945,0.9616,0.832
0.946,0.909,-0.288282052236506,0.531888712448517,0.9746,0.703333333333333
0.925,0.976,-0.112852812627006,0.331799647399501,0.451,0.923333333333333
0.899,0.996,-0.238344297626625,0.215349871907613,0.9996,0.96
0.762,0.996,-0.129282352184477,0.442642052410961,0.9286,0.722
0.704,0.506,-0.132618316795002,0.206573676186715,0.9479,0.73
0.762,0.96,-0.37712680749015,0.49311531849317,0.96,0.346
0.388,0.459,-0.256085552859973,0.381172733633022,0.9793,0.883333333333333
0.533,0.973,-0.192312979230306,0.254767122889961,0.9256,0.88
0.785,0.726,-0.271224500118324,0.472706722410624,0.9984,0.926666666666667
0.879,0.93,-0.505947862360629,0.230172243021661,0.997,0.915
0.893,0.94,-0.309126708488721,0.27847762458093,0.6853,0.238
0.642,0.72,-0.393219509209333,0.264774969033232,0.9996,0.92375
0.777,0.868,-0.243704878444972,0.353763655483464,0.2101,0.636666666666667
0.94,0.997,-0.477475434868026,0.294807525156539,0.9983,0.9625
0.625,0.964,-0.17149961714152,0.179873967710668,1,0.99
0.67,0.694,-0.269538487020648,0.294308257800607,0.9605,0.895
0.9,0.953,-0.199830688446661,0.338858450635208,1,0.97
0.886,0.893,-0.127644621236446,0.252214190333149,0.9491,0.835
0.414,0.966,-0.360940655710704,0.192243682812078,0.7833,0.806666666666667
0.711,0.997,-0.188992301929795,0.371076458234439,0.9993,0.89
0.419,0.68,-0.353716090021617,0.293538085038426,0.9805,0.735
0.869,0.472,-0.431631687706056,0.204641953909663,0.7735,0.475
0.942,0.997,-0.178633495911733,0.560503763343124,0.4728,0.62875
0.849,0.98,-0.169639283999405,0.237442543409812,0.9976,0.79
0.758,0.531,-0.196222611038454,0.345627542161538,0.9999,0.916666666666667
0.85,0.901,-0.267992148808648,0.74406713111956,0.9983,0.92
0.243,0.406,-0.240815884267457,0.255380876713846,0.951,0.335
0.944,0.964,-0.282262423778007,0.528382977505247,0.9904,0.98
0.705,0.731,-0.307446989609703,0.464918140136961,0.9999,0.975
0.476,0.897,-0.255031755705667,0.206180536391953,0.9777,0.86
0.909,0.996,-0.225068432009165,0.367805369372153,0.9675,0.76
0.73,0.949,-0.102715614457515,0.296711835681978,0.9968,0.973333333333333
0.822,0.6,-0.124299299533626,0.385926768903909,0.9942,0.94
0.985,0.57,-0.168623532067316,0.343830606430715,0.8344,0.99
0.378,0.833,-0.237658129112113,0.348586252905851,0.9804,0.995
0.33,0.338,-0.310894936689655,0.268656181918026,0.8446,0.62625
0.774,0.852,-0.275508067825339,0.257286139856686,0.7208,0.78
0.922,0.778,-0.525081237410051,0.481720695108408,0.9254,0.375
0.96,0.997,-0.173735904176259,0.473933107793267,0.9021,0.4725
0.749,0.952,-0.417073693776544,0.233860098161133,0.7154,0.524
0.999,1,-0.197503012061579,0.467180491579828,0.9951,0.97
0.786,0.978,-0.237166008243242,0.360651724308285,0.9999,0.96
0.624,0.982,-0.212062178591586,0.277292834293269,0.9993,0.818
0.663,0.94,-0.157960020596007,0.512573062165296,0.9823,0.826666666666667
0.648,0.699,-0.141720494154882,0.379144009465001,0.9127,0.83
0.981,1,-0.344616687937572,0.297799725871397,0.6278,0.82
0.762,0.843,-0.35581567591044,0.242093144885599,0.9518,0.657142857142857
0.862,0.775,-0.395248352055586,0.368394750128922,0.0989,0.448888888888889
0.337,0.145,-0.305531152987366,0.260889065969378,0.9324,0.765
0.639,0.828,-0.276462815672117,0.501035628305758,0.9984,0.99625
0.91,0.989,-0.150277119093301,0.326770459071506,0.9998,0.9175
0.285,0.527,-0.379465194753992,0.125901606302873,0.9615,0.5775
0.855,0.961,-0.162105188111409,0.379711082835032,0.977,0.955
0.226,0.899,-0.116249156232801,0.783370193919503,0.9912,0.826666666666667
0.909,0.997,-0.175554708054043,0.360527482873633,0.9673,0.352857142857143
0.521,0.688,-0.255906489216598,0.251773546202943,1,1
0.953,0.962,-0.298775585772472,0.190298805059918,0.9928,0.896666666666667
0.655,0.989,-0.239703374593033,0.25957712166773,0.9009,0.324285714285714
0.909,0.478,-0.630530718748511,0.171843974029362,0.1208,0.638
0.179,0.525,-0.486200356762518,0.107339360543117,0.9991,0.81
0.725,0.969,-0.0980675099496833,0.397398868609598,0.9869,0.804285714285714
0.291,0.504,-0.384777359688814,0.227496672183879,0.9553,0.695
0.597,0.811,-0.484559158563039,0.188013500330244,0.9987,0.895
0.989,0.423,-0.243773913233092,0.370586299690987,0.9564,0.19
0.931,0.883,-0.219949594926821,0.546938238792665,0.92,0.642
0.838,0.66,-0.199266909920623,0.54288718123602,0.9916,0.7925
0.585,0.953,-0.0903190886646128,0.366333768270658,0.6228,0.451
0.531,0.969,-0.175659275353884,0.249786143806729,0.9256,0.88
0.785,0.726,-0.271224500118324,0.472706722410624,0.9984,0.926666666666667
0.879,0.93,-0.505947862360629,0.230172243021661,0.997,0.915
0.893,0.94,-0.309126708488721,0.27847762458093,0.6853,0.238
0.642,0.72,-0.393219509209333,0.264774969033232,0.9996,0.92375
0.777,0.868,-0.243704878444972,0.353763655483464,0.2101,0.636666666666667
0.94,0.997,-0.477475434868026,0.294807525156539,0.9983,0.9625
0.625,0.964,-0.17149961714152,0.179873967710668,1,0.99
0.463,0.186,-0.328031441944394,1.56413505981789,0.9975,0.91
0.694,0.967,-0.330020907107516,0.906386012405003,1,0.915
0.469,0.66,-0.64490698309473,1.15464633396511,0.964,0.717
0.935,0.938,-0.464707579858783,1.40639653118556,0.1082,0.7075
0.425,0.371,-0.497125856323058,0.868944577599523,0.9212,0.938333333333333
0.92,0.831,-0.254674651000079,1.30277113158419,0.9142,0.776666666666667
0.683,0.793,-0.346623357775762,0.840432933963901,0.8559,0.471
0.826,0.598,-0.124698122602959,1.93451685417156,1,0.55
0.489,0.752,-0.815535088548504,0.800249366447434,0.7221,0.805
0.665,0.558,-0.438713333369456,1.14211511863686,0.9999,0.71
0.768,0.638,-0.508045709290569,1.22682145259617,0.9994,0.995
0.662,0.967,-0.632768432315212,1.28462906405459,0.993,0.96
0.82,0.848,-0.512347367788035,0.839029433099131,1,0.99
0.87,0.977,-0.437990222069802,0.760732207015286,1,0.98
0.967,0.991,-0.379752308650579,1.13875969674819,0.9953,0.746
0.677,0.772,-0.789066883719817,1.22917732239134,0.9999,0.937142857142857
0.697,0.936,-0.846172697458528,0.702960682183993,0.9828,0.805
0.13,0.175,-0.561473357787351,1.237866285608,0.9995,0.685555555555556
0.953,0.922,-0.199489602993193,1.16378468546406,0.9296,0.6675
0.929,0.901,-0.334169253852711,0.493301755484154,1,1
0.552,1,-2.07632505339288,0.202900147828762,0.9793,0.755
0.957,0.982,-0.29008952001199,0.73980858861338,0.9846,0.965
0.623,0.959,-0.311819835387611,0.610583178828116,0.9995,1
0.397,0.693,-0.448871274047687,0.938644509220624,1,0.85
0.711,0.886,-0.507069857762017,1.20415336819862,0.9999,0.895
0.601,0.864,-0.321824646414572,1.23394853630053,0.9995,0.835714285714286
0.885,0.632,-0.80470607095511,1.30252197363877,0.998,0.875
0.85,0.905,-0.425894365954724,0.792726726939396,1,0.95
0.942,0.657,-0.741683999534516,1.38384210581175,0.9959,0.616
0.93,0.888,-1.60744135462212,0.22941632532846,0.9966,0.74
0.529,0.83,-0.930260262124943,0.770836821102192,0.867,0.30125
0.89,0.527,-0.424414225804973,1.37610402607284,0.8817,0.517
0.712,0.606,-0.555698174178588,0.778989278656464,1,0.98
0.115,0.407,-0.214628589910632,1.23542043778215,0.9514,0.863333333333333
0.637,0.875,-0.376701273173153,1.07787825402705,0.9968,0.532857142857143
0.841,0.817,-0.609022897536475,1.05516407673689,0.9729,0.6325
0.818,0.886,-0.514027055510954,0.815445828421337,0.9994,0.915
0.486,0.591,-0.724676955020662,0.600312700422521,0.9822,0.8175
0.777,1,-0.481468239868917,2.44808496284718,0.9872,0.796
0.904,0.981,-0.182854276621783,1.44374067584222,0.9528,0.76
0.723,0.757,-0.345179232618527,1.0149388072302,1,0.981428571428571
0.421,0.606,-0.831505884437134,1.46515705014339,0.9866,0.985
0.645,0.976,-0.235537046282305,1.16664874874557,0.9998,0.94
0.894,0.948,-0.397600866803684,1.12638155791981,0.9893,0.955
0.576,0.826,-0.626418043489005,0.953262504724471,0.7593,0.771666666666667
0.593,0.598,-0.161313210158589,1.48039717588706,0.9966,0.93
0.318,0.286,-0.0862620136035444,1.27514245069998,0.9238,0.783
0.82,0.97,-0.449662462295905,1.14720712504838,0.9987,0.98
0.857,0.935,-0.425305547292176,1.53206335564043,0.9968,0.724
1,0.393,-0.449179894009555,0.990121233201799,0.9922,0.62
0.767,0.837,-0.649443413823596,1.13884061348963,0.992,0.94
0.603,0.652,-0.572360657224871,0.85642259236233,0.9999,0.7475
0.424,0.431,-0.582134698948412,0.974442846414748,1,0.724
0.399,0.353,-0.723707907667737,1.27863168668006,0.8731,0.288
0.477,0.671,-0.562946042126145,0.999328307382339,0.9947,0.965
0.866,0.487,-0.666991654705792,1.05398800821429,0.998,0.62375
0.982,0.949,-0.565498555801779,0.642499282909705,1,1
0.287,0.811,-0.205994594299065,1.2013522066008,0.9999,1
0.369,0.709,-1.48042362923679,0.516174153863632,0.9998,0.404
0.988,0.764,-0.660495707206861,0.909129477527156,0.9871,0.919
0.767,0.74,-0.474732908596183,0.806294287077248,0.9803,0.83
0.861,0.989,-0.564781563554309,1.13191451395936,0.9999,0.82
0.205,0.661,-0.416999321739459,1.24954057246963,0.3853,0.32
0.892,0.15,-0.770701237057668,1.2542912905853,0.7096,0.693
0.525,0.452,-0.792730023586518,0.706402698041771,0.9774,0.763333333333333
0.975,1,-1.19847934489703,1.00461415685298,1,0.861
0.99,0.994,-0.464823350118576,0.851598519559605,1,0.934
0.632,0.678,0.0397230843539872,1.54874249760629,0.993,0.631666666666667
0.408,0.676,-1.13844329834928,0.381193222572856,1,0.735
0.854,0.871,-0.353836900543411,0.729960581648476,0.9729,0.975
0.78,0.652,-0.648110440589953,0.912110160297686,0.9898,0.6
0.761,0.883,-0.524855850628121,0.800559290890964,0.9984,0.865
0.781,0.928,-0.736883407860987,0.575234784925137,0.9984,0.705
0.801,0.984,-0.621218139008074,0.897964270895841,0.9999,0.942
1,0.228,-0.456393965980248,0.579416416786167,0.1505,0.5625
0.67,0.858,-0.566483655274083,0.824223622258165,0.9999,0.885
0.686,0.978,-0.446877148123547,1.07046513420328,1,0.995
0.316,0.79,-0.998424464943686,0.492220745597374,0.999,0.855
0.973,0.981,-0.533533416254285,1.76543892620833,0.9999,0.93
0.888,0.445,-0.559213990413478,0.664760824601347,0.8357,0.83
0.508,0.968,-1.18988932352331,1.1480835411388,0.9857,0.965
0.526,0.547,-0.643152402697251,1.01638984688655,0.9876,0.925
0.502,0.953,-0.513114885576069,0.886120851102731,0.9993,0.97
0.455,0.573,-0.238297015206088,1.32566981139203,0.9991,0.82
0.636,0.445,-0.767202817571481,1.00554682034096,0.9782,0.231
0.49,0.985,-0.329661486091279,1.17095661687955,0.9997,0.47
0.636,0.644,-0.451832757850617,1.00421915745704,0.9981,0.8725
0.513,0.992,-0.101107877333103,1.36172627467503,0.6067,0.851
0.808,0.611,-0.377555538712716,2.30682990945006,0.9996,0.4975
0.965,0.577,-0.507894208397372,0.849981075510292,0.9076,0.925
0.815,0.812,-0.454432948880561,0.940047175953811,0.9982,0.5875
0.422,0.991,-0.657277887880443,0.919272097383881,0.9378,0.496666666666667
0.93,0.723,0.0437481723306383,2.36242342545485,0.9962,0.383333333333333
0.112,0.466,-0.404598330234439,1.07016473769627,1,0.846666666666667
0.747,0.989,-0.646248924957794,1.32086105180322,0.9815,0.75
0.527,0.978,-0.251938716691337,1.51504640768803,0.9999,0.877
0.282,0.928,-0.998683199078883,1.24931693554544,0.7306,0.52125
0.822,0.47,-0.490633117576959,0.772214186987683,0.9995,0.825714285714286
0.471,0.779,-0.831176128525203,1.09085106373385,0.8018,0.514444444444444
0.627,0.954,-1.12108050548561,0.247773701443731,1,0.81
0.339,0.989,-0.533614445691435,3.29780556269691,1,0.728
0.802,0.749,-2.92893011360648,1.1642085708316,0.9913,0.915
0.228,0.963,-1.31716835840058,3.81096223128481,1,0.708333333333333
0.552,0.949,-0.337955923288443,4.0005703367835,0.776,0.783333333333333
0.27,0.539,-1.25118235265634,5.7906586909178,1,0.95
0.988,0.505,-0.011875786289912,4.76694335200288,0.9946,0.403
0.465,0.705,-0.462908064817768,3.35952989284594,0.9998,0.995
0.882,0.94,-0.263681792548134,5.66572352860404,1,0.955
0.934,0.936,-1.0131613295359,2.79388146780006,0.9452,0.8275
0.87,0.996,-0.684940546738109,4.12270094491082,1,0.935
0.716,0.988,-0.661940036728052,3.25821893102825,1,0.905
0.91,0.82,0.00676839949384905,4.40150241969608,0.1618,0.729
0.941,0.957,-0.171060547736317,4.98766844352378,0.9996,0.91
0.742,0.968,-3.88921208679339,0.0686265043113762,1,0.975
0.512,0.628,-2.40541103298428,2.26745795548538,0.7263,0.634
0.577,0.641,-1.3235738681252,3.02896705659456,1,0.98
0.985,0.979,-4.8467836705825,1.85572350356979,0.9998,0.985
0.408,0.409,-1.28155205445815,2.58929189920397,0.9991,0.825
0.722,0.941,-1.23249749004507,3.93291943046641,1,0.607142857142857
1,0.988,-1.54816136252618,2.89309488191421,1,0.836666666666667
0.311,0.691,-3.8953924918093,1.16802877358386,0.9997,0.7675
0.855,0.999,-0.166616139901917,4.30666421980472,0.9944,0.76
0.374,0.373,-0.816322243487488,3.7239163630231,1,0.943333333333333
0.964,1,-0.882354113612942,5.26879553544607,0.1587,0.378333333333333
0.551,0.859,-0.154806514147586,4.43523059066629,0.9999,0.8375
0.665,0.923,-1.5653054122607,3.44649596275176,0.9999,0.98
0.787,0.988,-1.12999496598602,3.20587188882432,1,0.94
0.891,0.935,-0.511553192728184,4.07453943253217,1,0.95
0.265,0.908,-1.11004927042453,2.13641056535638,0.9999,0.957777777777778
0.866,0.947,-1.35653819563004,3.12481346726744,0.0827,0.664
0.348,0.428,-0.0417239053922662,5.23093573939384,0.9942,0.694285714285714
0.852,0.786,-0.800929652066221,2.73444770582206,0.9981,0.935
0.791,0.864,0.152408690340182,3.56375583730079,1,0.93
0.772,0.997,-1.72591688362684,2.81939434187187,0.9999,0.905
0.58,0.618,-5.74268590291388,-0.526842668759268,0.9675,0.833333333333333
0.601,0.693,-0.961572823000793,3.59513854264886,1,0.985
0.963,0.98,0.304949721095439,2.85571830572216,0.9965,0.853333333333333
0.923,0.498,-1.15162430368227,3.45265720098727,0.9998,0.817
0.476,0.91,-0.51128655504896,4.36826892752208,0.8721,0.587
0.771,0.999,-0.0395111411544401,4.57555458693444,1,1
0.983,0.773,-1.08049890288448,3.63103726861333,0.9985,0.424
0.696,0.403,-1.15722507836655,3.03723274611776,0.9996,0.417
0.897,0.943,-1.13213243724105,2.60694572605642,1,0.94
0.992,0.999,-0.811458072592071,3.71375935688115,0.8488,0.733333333333333
0.663,0.78,0.98452199351364,5.95574512048377,0.7966,0.71
0.654,0.353,0.984201319171227,5.92141344520617,0.9996,0.98
0.876,0.921,-0.961982167806911,2.6715341911222,1,0.995
0.501,0.378,-0.897764826749849,4.10302014431647,0.8837,0.39
0.57,0.764,-3.89592717758517,0.374839035623797,1,0.945
0.958,0.958,-0.858188650895091,3.51675534355366,1,0.857
0.589,0.744,-1.47046344670976,2.47851633082422,0.9999,0.99
0.893,0.985,-1.07567352680627,2.77296687194109,0.9992,0.62
0.528,0.847,-0.232565448646203,3.85883010165137,1,0.383333333333333
0.454,0.628,-1.04130868515747,2.67595733301749,1,0.92
0.989,0.997,1.01178552941656,6.58751679434219,0.9986,0.896
0.449,0.401,-1.42887655938649,3.48200216723251,0.9996,0.87
0.982,0.979,-1.1913730833127,3.30583610096888,1,0.968
0.194,0.363,-0.439001713093282,3.13337855266873,0.9993,0.213
0.35,0.704,-0.908194342764886,5.8004608078585,1,0.845
0.713,0.459,-1.14238168138705,4.26226460999608,0.9923,0.316
0.754,0.731,0.521105725679953,5.77036056101092,0.9978,0.706
0.955,0.877,-0.216034117211183,3.72477812458495,0.3993,0.98
0.602,0.637,-0.892386692661199,3.10407546081522,0.9995,0.943333333333333
0.715,0.983,-1.67059897266311,2.80903897183154,0.9956,0.71
0.443,0.903,-2.61830035725265,2.31633177280827,1,0.8325
0.638,0.92,-0.760549887765974,5.13536042581335,1,0.54
0.99,0.941,-0.364064742118301,2.72191859109402,0.9977,0.432
0.319,0.444,0.0716349164433491,3.460663715337,1,0.6725
0.852,0.994,-0.774021681085837,4.33971991435014,0.9469,0.588333333333333
0.464,0.849,-1.22444873146397,2.71230710240638,0.998,0.875
0.478,0.936,-0.76904037667252,3.56307233784886,0.9897,0.824
0.725,0.742,-0.660025901717208,2.83322073264694,0.0363,0.337
0.438,0.926,-0.234221452728092,4.40367748151612,0.984,0.136
0.968,0.419,-1.10493857295766,2.11077397905818,1,0.96
0.591,0.892,-0.363971690982449,3.55677089440425,0.9536,0.873333333333333
0.926,0.86,-1.162111467201,4.40531312122836,0.9995,0.91125
0.671,0.65,0.553641652958731,5.61483825655115,1,0.768571428571429
0.75,0.911,-0.92833896312574,3.86222691051048,0.9992,0.77
1,0.117,-1.62167280511551,2.20423153187618,1,0.229
0.829,0.98,0.26713154509774,4.11467083699404,1,0.79
0.942,0.609,-0.988712087138052,2.65767678461399,0.9706,0.83
0.952,0.427,-2.63064109050115,1.12196067387598,0.9955,0.356
0.199,0.796,-0.199600552729616,3.75168384274756,0.9971,0.43
0.177,0.264,0.110357303686985,4.0385396754185,0.786,0.132
0.548,0.915,-1.35087112782153,3.20437287776442,0.9951,0.963333333333333
0.645,0.876,-0.717275831473492,2.53303555002502,1,0.78
0.666,0.983,-4.5747672644655,1.45578428096248,1,0.93
0.641,0.765,-1.64463898241866,2.98872497822827,0.9987,0.777777777777778
0.969,0.966,-0.971503874167878,2.69460070226667,0.9965,0.616
0.777,0.736,0.504260318327549,5.86379429034717,0.9978,0.706
0.955,0.877,-0.216034117211183,3.72477812458495,0.3993,0.98
0.602,0.637,-0.892386692661199,3.10407546081522,0.9995,0.943333333333333
0.715,0.983,-1.67059897266311,2.80903897183154,0.9956,0.71
0.443,0.903,-2.61830035725265,2.31633177280827,1,0.8325
0.638,0.92,-0.760549887765974,5.13536042581335,1,0.54
0.99,0.941,-0.364064742118301,2.72191859109402,0.9977,0.432
0.319,0.444,0.0716349164433491,3.460663715337,1,0.6725
0.852,0.994,-0.774021681085837,4.33971991435014,0.9469,0.588333333333333
0.464,0.849,-1.22444873146397,2.71230710240638,0.998,0.875
0.478,0.936,-0.76904037667252,3.56307233784886,0.9897,0.824
