"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.084,0.357,-4.06227613677279,5.07577588122686,0.7313,0.000999000999000999
0.27,0.297,-0.546076739224561,3.41581843643261,0.8894,0.010989010989011
0.182,0.22,-1.22814673237942,3.86704445615117,0.3191,0.017982017982018
0.077,0.195,-3.15869165466316,2.88526668106172,0.8602,0.00599400599400599
0.851,0.394,-0.307772483438627,5.7219819755205,1,0.262
0.501,0.091,-0.1927340395118,4.66355503341878,0.3247,0.001998001998002
0.132,0.805,-0.765706422540465,4.40870987050755,0.1118,0.00699300699300699
0.272,0.436,0.158965277948964,4.41522375384169,0.8665,0.00699300699300699
0.281,0.644,0.52415209503862,4.4183612449104,0.5173,0.004995004995005
0.001,0.051,-2.03655656288546,3.87869552272527,0.8881,0.000999000999000999
0.272,0.987,-0.697492856586082,5.01584517249146,0.8269,0.00599400599400599
0.024,0.145,-7.23365641662664,-0.338664984846011,0.3203,0.127
0.268,1,0.665139661616337,5.40324154542709,0.0891,0.002997002997003
0.132,0.542,-0.991853907300926,3.98356033499237,0.9774,0.00699300699300699
1,0.194,-2.06434667828077,3.59621803697925,0.9973,0.011988011988012
0.161,0.675,-1.45541419100334,2.80982712514437,0.2819,0.001998001998002
0.09,0.239,-5.1061244890055,0.860999392600189,0.9999,0.863
0.044,0.434,1.01875943571384,7.61245713526376,0.7537,0.000999000999000999
0.939,0.557,-0.494903513843233,6.05621576636703,0.971,0.1
0.119,0.294,-2.24115539052737,2.84285505108047,0.986,0.022977022977023
0.095,0.85,-1.51448315968332,4.30102732126283,0.9986,0.000999000999000999
0.297,0.436,-2.57425922721831,4.63095042860957,0.9533,0.000999000999000999
0.006,0.001,-12.9932455223997,-3.6102045438936,0.5549,0.254
0.154,0.063,-5.79443704335951,0.111917500500078,0.8411,0.509
0.237,0.283,4.8924935226199,12.8237454244637,0.0003999600039996,0.37
0.12,0.506,-2.34939150610739,3.5621266794357,0.9725,0.010989010989011
0.693,0.962,1.36542017353756,7.71497886615024,0.9819,0.000999000999000999
0.145,0.86,6.35680189572573,11.9405364655715,0.002999700029997,0.29
0.477,0.518,-0.85780243168438,4.13977383125121,0.9054,0.036963036963037
0.325,0.996,-0.243962947292062,4.60912152889829,0.9985,0.02997002997003
0.288,1,2.75915008543092,9.37462712143457,0.0003999600039996,0.003996003996004
0.321,0.963,0.56557979424313,5.24056381043545,0.0524,0.000999000999000999
0.214,0.957,1.38677445148568,6.67854676362775,0.9926,0.003996003996004
0.909,0.703,-0.00205436753428779,6.15892975254355,0.0056994300569943,0.000999000999000999
0.22,0.973,-0.350395981683276,4.14146946577971,0.9949,0.002997002997003
0.899,0.167,0.144871648086159,5.85432803965652,0.0414,0.003996003996004
0.186,0.34,4.60224464686993,10.7536424377741,0.3181,0.223
0.385,0.488,0.0817708235713054,6.19780733029103,0.7785,0.000999000999000999
0.112,0.449,-0.283855463570395,4.07201125807842,0.5509,0.014985014985015
0.003,0.001,-5.06424820580182,0.946724947355326,0.811,0.398
0.524,0.83,-2.14967637293706,3.97773596779453,0.9989,0.004995004995005
0.293,0.307,0.525139878392631,5.33775482120066,0.9998,0.0889110889110889
0.044,0.001,-1.58378412380563,4.14664626601646,0.0078992100789921,0.014985014985015
0.214,0.351,3.44669192980964,12.7284932085557,0.0155,0.219
0.051,0.001,-3.28741818747646,1.55283561031257,0.2454,0.208
0.046,0.441,-6.48533177663631,-0.829708162922553,0.034,0.238
0.022,0.001,-5.94417277454789,3.59407178102546,0.9488,0.715
0.979,0.497,-0.03632581940757,4.8919985740046,0.496,0.031968031968032
0.492,0.91,1.33823037287471,6.64187908999086,0.9835,0.000999000999000999
0.996,0.433,-1.29927923108417,4.73547348304699,0.0291,0.012987012987013
0.911,0.698,0.497615563692536,6.60156113959285,0.9675,0.001998001998002
0.805,0.006,-1.1798022770414,1.25723148036976,0.0367,0.000999000999000999
0.851,0.394,-0.307772483438627,5.7219819755205,1,0.262
0.501,0.091,-0.1927340395118,4.66355503341878,0.3247,0.001998001998002
0.132,0.805,-0.765706422540465,4.40870987050755,0.1118,0.00699300699300699
0.272,0.436,0.158965277948964,4.41522375384169,0.8665,0.00699300699300699
0.281,0.644,0.52415209503862,4.4183612449104,0.5173,0.004995004995005
0.001,0.051,-2.03655656288546,3.87869552272527,0.8881,0.000999000999000999
0.272,0.987,-0.697492856586082,5.01584517249146,0.8269,0.00599400599400599
0.024,0.145,-7.23365641662664,-0.338664984846011,0.3203,0.127
0.268,1,0.665139661616337,5.40324154542709,0.0891,0.002997002997003
0.132,0.542,-0.991853907300926,3.98356033499237,0.9774,0.00699300699300699
1,0.194,-2.06434667828077,3.59621803697925,0.9973,0.011988011988012
0.161,0.675,-1.45541419100334,2.80982712514437,0.2819,0.001998001998002
0.09,0.239,-5.1061244890055,0.860999392600189,0.9999,0.863
0.044,0.434,1.01875943571384,7.61245713526376,0.7537,0.000999000999000999
0.939,0.557,-0.494903513843233,6.05621576636703,0.971,0.1
0.119,0.294,-2.24115539052737,2.84285505108047,0.986,0.022977022977023
0.095,0.85,-1.51448315968332,4.30102732126283,0.9986,0.000999000999000999
0.297,0.436,-2.57425922721831,4.63095042860957,0.9533,0.000999000999000999
0.006,0.001,-12.9932455223997,-3.6102045438936,0.5549,0.254
0.154,0.063,-5.79443704335951,0.111917500500078,0.8411,0.509
0.237,0.283,4.8924935226199,12.8237454244637,0.0003999600039996,0.37
0.12,0.506,-2.34939150610739,3.5621266794357,0.9725,0.010989010989011
0.693,0.962,1.36542017353756,7.71497886615024,0.9819,0.000999000999000999
0.145,0.86,6.35680189572573,11.9405364655715,0.002999700029997,0.29
0.477,0.518,-0.85780243168438,4.13977383125121,0.9054,0.036963036963037
0.325,0.996,-0.243962947292062,4.60912152889829,0.9985,0.02997002997003
0.288,1,2.75915008543092,9.37462712143457,0.0003999600039996,0.003996003996004
0.321,0.963,0.56557979424313,5.24056381043545,0.0524,0.000999000999000999
0.214,0.957,1.38677445148568,6.67854676362775,0.9926,0.003996003996004
0.909,0.703,-0.00205436753428779,6.15892975254355,0.0056994300569943,0.000999000999000999
0.22,0.973,-0.350395981683276,4.14146946577971,0.9949,0.002997002997003
0.899,0.167,0.144871648086159,5.85432803965652,0.0414,0.003996003996004
0.186,0.34,4.60224464686993,10.7536424377741,0.3181,0.223
0.385,0.488,0.0817708235713054,6.19780733029103,0.7785,0.000999000999000999
0.112,0.449,-0.283855463570395,4.07201125807842,0.5509,0.014985014985015
0.003,0.001,-5.06424820580182,0.946724947355326,0.811,0.398
0.524,0.83,-2.14967637293706,3.97773596779453,0.9989,0.004995004995005
0.293,0.307,0.525139878392631,5.33775482120066,0.9998,0.0889110889110889
0.044,0.001,-1.58378412380563,4.14664626601646,0.0078992100789921,0.014985014985015
0.214,0.351,3.44669192980964,12.7284932085557,0.0155,0.219
0.051,0.001,-3.28741818747646,1.55283561031257,0.2454,0.208
0.046,0.441,-6.48533177663631,-0.829708162922553,0.034,0.238
0.022,0.001,-5.94417277454789,3.59407178102546,0.9488,0.715
0.979,0.497,-0.03632581940757,4.8919985740046,0.496,0.031968031968032
0.492,0.91,1.33823037287471,6.64187908999086,0.9835,0.000999000999000999
0.996,0.433,-1.29927923108417,4.73547348304699,0.0291,0.012987012987013
0.911,0.698,0.497615563692536,6.60156113959285,0.9675,0.001998001998002
0.805,0.006,-1.1798022770414,1.25723148036976,0.0367,0.000999000999000999
0.212,0.157,0.607845112274253,3.52684813660123,0.0778,0.000999000999000999
0.204,0.851,-1.19336385998151,1.23237502655057,0.9422,0.000999000999000999
0.35,0.669,-2.66703293518108,0.975860329538851,0.0004999500049995,0.000999000999000999
0.982,0.281,-0.88445686998603,2.25259931942056,0.0158,0.000999000999000999
1,0.098,-0.644411512515693,2.82481333788081,0.0198,0.000999000999000999
0.312,0.946,-4.55602924663041,-0.288111410172623,0.0020997900209979,0.000999000999000999
0.212,0.533,-0.793371392752947,2.58852925472975,0.0005999400059994,0.000999000999000999
0.115,0.05,-0.897885658269899,2.55289786227428,0.0060993900609939,0.000999000999000999
0.219,0.615,-0.679877801674379,3.34636091367005,0.0004999500049995,0.000999000999000999
0.093,0.13,-1.25926272600666,1.9533632274141,0.6821,0.000999000999000999
0.035,0.007,-0.454232009580239,2.89744216205371,0.1437,0.000999000999000999
0.013,0.035,-0.977803016673403,1.77784046064886,0.8258,0.000999000999000999
0.99,0.172,-1.69589876400002,2.10074222327821,0.9999,0.000999000999000999
0.879,0.395,-0.751519932568676,3.63671771765676,0.1999,0.000999000999000999
0.092,0.251,-1.26296677939422,2.05749540538405,0.0003999600039996,0.000999000999000999
0.075,0.549,-0.647852810105484,3.16393497352241,0.8114,0.000999000999000999
1,0.106,-0.389537672744955,4.19666154764623,0.202,0.114
0.003,0.008,-1.76457047071552,1.15766882410636,0.0067993200679932,0.000999000999000999
0.067,0.494,0.755026027920644,3.2554933881378,0.0571,0.000999000999000999
0.312,0.752,-0.769757138946916,2.1262029044125,0.2961,0.000999000999000999
0.009,0.096,2.62586577200005,5.24731318239286,0.0002999700029997,0.001998001998002
0.141,0.263,-0.211638800663731,4.41888749034824,0.0572,0.000999000999000999
0.235,0.373,-1.15746547902863,1.63751327253616,0.9531,0.000999000999000999
0.154,0.803,-0.331272038554839,3.236457686653,0.2767,0.000999000999000999
0.294,0.328,-2.07239752083172,1.70380208848381,0.0208,0.000999000999000999
0.062,0.998,0.420012052050868,4.19920126638302,0.716,0.000999000999000999
0.018,0.785,-0.757402276329687,2.73969739304467,0.8429,0.000999000999000999
0.042,0.613,-1.38450997102847,1.99768475040499,0.9929,0.000999000999000999
0.374,0.913,-4.16481844445426,0.404980817544794,0.013,0.0989010989010989
0.133,0.204,0.0865196643719457,2.8553439074434,0.883,0.000999000999000999
0.342,0.87,-0.714162988248532,3.41122314736867,0.0007999200079992,0.000999000999000999
0.247,0.95,0.303988757144251,3.62859109405124,0.5424,0.000999000999000999
0.003,0.48,-2.45460342370689,0.531618975808442,0.0246,0.613
0.306,0.136,-0.45477997505271,1.09443602706211,0.1508,0.101
0.206,0.874,0.873894567256023,3.65982574459016,0.5521,0.000999000999000999
0.206,0.348,-1.09941236434478,2.40937870590333,0.0136,0.000999000999000999
0.942,0.998,0.761219251299615,4.28437572642356,0.7789,0.000999000999000999
0.011,0.029,3.707262242503,7.20686672905143,0.0002999700029997,0.000999000999000999
0.001,0.001,-2.99944220765155,0.91956711514057,0.724,0.001998001998002
0.321,0.153,0.972927454817128,4.72412438315421,0.0139,0.000999000999000999
0.235,0.76,-0.853434007034082,3.13643718865152,0.5262,0.000999000999000999
0.072,0.329,-0.388871285361587,2.90154202086487,0.0188,0.000999000999000999
0.065,0.001,-1.00953823306807,1.25329089332533,0.9184,0.000999000999000999
0.004,0.281,-0.429179790943056,1.29110001954104,0.0227,0.000999000999000999
0.434,0.711,-3.01087993666059,0.768479857737847,0.0003999600039996,0.000999000999000999
0.368,0.888,-0.958615177996758,2.37093431124156,0.0781,0.000999000999000999
0.258,0.996,0.0114495605756507,2.33772697554756,0.471,0.003996003996004
0.336,0.861,0.0887113866669826,3.89360476193034,0.0097990200979902,0.000999000999000999
0.905,0.749,-0.0937683743643625,4.08536230321241,0.1114,0.000999000999000999
0.044,0.433,-2.00270389905325,1.49318211944291,0.3842,0.000999000999000999
0.12,0.938,0.474418261872988,4.07698117904877,0.5817,0.000999000999000999
0.22,0.501,-0.273058330340021,2.78890474535918,0.0077992200779922,0.000999000999000999
0.625,0.839,-0.632959557749021,3.26703767279797,0.1705,0.000999000999000999
0.001,0.018,-0.936714111645419,1.61103401813448,0.991,0.000999000999000999
0.038,0.449,-1.73995479175048,2.74943021112021,0.2193,0.000999000999000999
0.464,0.174,-0.684473420900022,2.44540913616098,0.0061993800619938,0.000999000999000999
0.054,0.001,-1.05238891955379,0.672807645103049,0.0046995300469953,0.000999000999000999
0.984,0.359,-0.112137989259772,3.9555998431676,0.0041995800419958,0.000999000999000999
