"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.219,0.455,-0.103674358491214,6.58659813423811,0.0223,0.324
1,0.991,-1.08578645531291,1.35742562018171,1.012,0.8775
0.199,0.287,2.03436628780314,5.68623619514929,0.0056994300569943,0.166
0.963,0.532,-0.000387890033417976,9.56909761779056,0.78685,0.49125
0.951,0.929,-1.88546654244822,2.43797690765789,0.87005,0.855714285714286
0.927,0.813,-2.80173118066607,1.51091760723324,0.82505,0.67
0.435,0.56,-0.265737751992942,3.51037929053729,0.8169,0.59
1,0.423,-4.15742007976906,0.574887652364647,0.77475,0.472
0.242,0.799,2.40041289142849,5.91254616875107,0.0113,0.036963036963037
0.001,0.041,-0.517891058175611,3.95481200029971,0.7742,0.001998001998002
0.272,0.991,0.582061626860938,5.21891234168978,0.1962,0.034965034965035
0.913,0.716,0.582061626860938,5.21891234168978,0.8075,0.542
0.245,0.809,3.0957356007621,6.37913544970069,0.0008999100089991,0.00899100899100899
0.894,0.737,3.0957356007621,6.37913544970069,0.99415,0.855
0.998,0.295,2.40184102667045,8.76439330260579,0.5488,0.0669330669330669
0.551,0.61,-0.686704650190999,4.97969937815252,0.87685,0.775
0.123,0.152,-24.2930911143842,-19.7446963182498,9.99900009999e-05,0.000999000999000999
0.617,0.936,-24.2930911143842,-19.7446963182498,0.81795,0.544
0.986,0.063,1.56631695939824,6.44714499273681,0.0122,0.032967032967033
1,0.876,1.56631695939824,6.44714499273681,1.0152,0.87
0.096,0.934,3.21437776232272,9.25021162982993,0.9443,0.993
0.296,0.647,1.54280434465367,6.06806719945695,0.0495,0.49
0.61,0.934,-4.63173721478759,1.85514098506747,1.0188,0.9675
0.939,0.975,-3.30975213221434,1.75443552838563,1.0179,0.97
0.342,0.433,10.1172438620157,16.149599638773,0.3904,0.311
0.054,0.345,6.72686271610738,11.5820847702095,0.0002999700029997,0.0709290709290709
1,0.963,6.72686271610738,11.5820847702095,1.0265,0.945
0.15,0.98,8.70652813062114,14.7287458649891,0.2867,0.671
0.69,0.75,-2.64284207935295,3.01340106209548,0.9911,0.87
0.23,0.99,4.32326192110018,9.91516332527233,0.1594,0.454
0.28,0.887,10.7174110570307,16.236266756119,0.3142,0.123
0.998,0.341,-1.06958191578741,5.16673343084312,0.6167,0.223
0.193,0.587,1.58355196019781,6.15838548738975,0.549,0.369
0.061,0.411,0.540651148430999,5.61949430054121,0.3713,0.296
0.399,0.853,-0.679226986538137,3.00287744594335,0.8895,0.7625
0.91,0.146,0.0517170120709471,5.0346294417436,0.138,0.806
0.171,0.305,5.99277370537952,11.8419676355464,0.4005,0.288
0.822,0.996,-2.50132395147702,3.3745751828785,0.7748,0.794
1,0.637,-0.535274606675485,5.78307654417937,0.8316,0.61875
0.995,0.593,-4.5500866250502,0.401833770826092,0.8168,0.588
0.269,0.144,-0.711358155830237,7.23259530769905,0.36135,0.3225
0.369,0.466,3.68584039522661,7.85570524406413,0.0168,0.801
0.248,0.517,-0.810329500025879,4.63115604514071,0.2638,0.144
0.28,1,7.66965115330744,15.5846612205956,0.432,0.371
0.062,0.001,-25.4543131528465,-20.2335614993045,0.0002999700029997,0.00799200799200799
0.407,0.936,-3.42709380801011,0.692619856735669,0.90465,0.72
0.017,0.001,-25.5544675558544,-18.7306121626304,9.99900009999e-05,0.000999000999000999
0.671,0.69,1.31151370002104,5.68005313016254,0.238,0.0919080919080919
0.326,0.469,-0.223888279268936,4.97894939392624,0.3527,0.172
0.998,0.361,-0.504378509886333,4.21136673499034,0.0826,0.328
0.993,0.961,2.41272602469891,7.41873834065399,0.1447,0.479
0.962,0.171,-0.683701550032323,2.32795798814567,1,0.16
0.945,0.957,-1.79740797606788,2.69980125251568,0.87005,0.855714285714286
0.927,0.813,-2.80173118066607,1.51091760723324,0.82505,0.67
0.435,0.56,-0.265737751992942,3.51037929053729,0.8169,0.59
1,0.423,-4.15742007976906,0.574887652364647,0.77475,0.472
0.242,0.799,2.40041289142849,5.91254616875107,0.0113,0.036963036963037
0.001,0.041,-0.517891058175611,3.95481200029971,0.7742,0.001998001998002
0.272,0.991,0.582061626860938,5.21891234168978,0.1962,0.034965034965035
0.913,0.716,0.582061626860938,5.21891234168978,0.8075,0.542
0.245,0.809,3.0957356007621,6.37913544970069,0.0008999100089991,0.00899100899100899
0.894,0.737,3.0957356007621,6.37913544970069,0.99415,0.855
0.998,0.295,2.40184102667045,8.76439330260579,0.5488,0.0669330669330669
0.551,0.61,-0.686704650190999,4.97969937815252,0.87685,0.775
0.123,0.152,-24.2930911143842,-19.7446963182498,9.99900009999e-05,0.000999000999000999
0.617,0.936,-24.2930911143842,-19.7446963182498,0.81795,0.544
0.986,0.063,1.56631695939824,6.44714499273681,0.0122,0.032967032967033
1,0.876,1.56631695939824,6.44714499273681,1.0152,0.87
0.096,0.934,3.21437776232272,9.25021162982993,0.9443,0.993
0.296,0.647,1.54280434465367,6.06806719945695,0.0495,0.49
0.61,0.934,-4.63173721478759,1.85514098506747,1.0188,0.9675
0.939,0.975,-3.30975213221434,1.75443552838563,1.0179,0.97
0.342,0.433,10.1172438620157,16.149599638773,0.3904,0.311
0.054,0.345,6.72686271610738,11.5820847702095,0.0002999700029997,0.0709290709290709
1,0.963,6.72686271610738,11.5820847702095,1.0265,0.945
0.15,0.98,8.70652813062114,14.7287458649891,0.2867,0.671
0.69,0.75,-2.64284207935295,3.01340106209548,0.9911,0.87
0.23,0.99,4.32326192110018,9.91516332527233,0.1594,0.454
0.28,0.887,10.7174110570307,16.236266756119,0.3142,0.123
0.998,0.341,-1.06958191578741,5.16673343084312,0.6167,0.223
0.193,0.587,1.58355196019781,6.15838548738975,0.549,0.369
0.061,0.411,0.540651148430999,5.61949430054121,0.3713,0.296
0.399,0.853,-0.679226986538137,3.00287744594335,0.8895,0.7625
0.91,0.146,0.0517170120709471,5.0346294417436,0.138,0.806
0.171,0.305,5.99277370537952,11.8419676355464,0.4005,0.288
0.822,0.996,-2.50132395147702,3.3745751828785,0.7748,0.794
1,0.637,-0.535274606675485,5.78307654417937,0.8316,0.61875
0.995,0.593,-4.5500866250502,0.401833770826092,0.8168,0.588
0.269,0.144,-0.711358155830237,7.23259530769905,0.36135,0.3225
0.369,0.466,3.68584039522661,7.85570524406413,0.0168,0.801
0.248,0.517,-0.810329500025879,4.63115604514071,0.2638,0.144
0.28,1,7.66965115330744,15.5846612205956,0.432,0.371
0.062,0.001,-25.4543131528465,-20.2335614993045,0.0002999700029997,0.00799200799200799
0.407,0.936,-3.42709380801011,0.692619856735669,0.90465,0.72
0.017,0.001,-25.5544675558544,-18.7306121626304,9.99900009999e-05,0.000999000999000999
0.671,0.69,1.31151370002104,5.68005313016254,0.238,0.0919080919080919
0.326,0.469,-0.223888279268936,4.97894939392624,0.3527,0.172
0.998,0.361,-0.504378509886333,4.21136673499034,0.0826,0.328
