"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.877,0.678,0.0575187094754048,2.58875398024772,0.0032996700329967,0.000999000999000999
0.617,0.801,0.315958751544237,2.52020794655048,0.6608,0.004995004995005
0.045,0.225,-0.969373856479482,2.62601795358513,0.5764,0.014985014985015
0.047,0.355,0.037222520398994,3.57842938971508,0.0015998400159984,0.000999000999000999
0.001,0.64,-1.86174375636038,2.97836834615048,0.9639,0.729
0.002,0.085,-0.033052113470511,4.11669870944646,0.5167,0.454
0.061,0.513,-0.897845102937994,3.2908865785035,0.019,0.000999000999000999
0.001,0.244,-0.647774884573686,3.96391759346223,0.9578,0.002997002997003
0.913,0.482,-6.98459501215007,-2.04884556792942,0.0006999300069993,0.023976023976024
0.183,0.857,-1.1935631649465,1.46302378402116,0.0991,0.00899100899100899
0.001,0.009,0.00355853364811984,4.48363818351365,0.7675,0.015984015984016
0.506,0.53,-0.577082750668509,2.85164349733399,0.0011998800119988,0.001998001998002
0.018,0.287,-1.57031212377135,2.30021652499425,0.997,0.106
0.003,0.183,-0.832275298793478,2.32498492799898,0.9968,0.00599400599400599
0.138,0.026,-3.09935190996217,1.03218999916086,0.5355,0.0739260739260739
0.027,0.415,-0.904147767918045,2.65496858682183,0.7561,0.000999000999000999
0.001,0.009,-3.35835576058632,1.97122057862459,0.8767,0.174
0.105,0.583,0.0271505085719564,2.75343805519075,0.0161,0.012987012987013
1,0.001,0.182731484698154,3.27204087411676,0.0016998300169983,0.000999000999000999
0.012,0.03,-1.79655403757696,0.213065361782625,0.0028997100289971,0.003996003996004
0.014,0.51,0.729525619566266,4.96592580215252,0.0187,0.000999000999000999
0.072,0.502,-2.06787095177304,0.478704164606331,0.0005999400059994,0.000999000999000999
0.001,0.091,-1.20045403686646,0.916322036840246,0.2476,0.010989010989011
0.016,0.833,-1.69708972196723,2.2693796724647,0.5855,0.011988011988012
0.017,0.793,-3.1596590283709,1.24626025627091,0.2715,0.014985014985015
0.014,0.454,0.185673796922132,2.51336914305599,0.0002999700029997,0.003996003996004
0.007,0.003,-0.00695666670839892,2.23491882768638,0.1014,0.000999000999000999
0.148,0.309,-0.782561539025105,2.491913844266,0.2896,0.000999000999000999
0.905,0.276,-1.38703546177681,2.43190653297403,0.9464,0.0529470529470529
0.999,0.001,-3.54974939924572,1.173469925206,0.003999600039996,0.121
0.144,0.958,-1.52037743101062,0.810940080303302,0.7335,0.001998001998002
0.893,0.739,-0.861889300273134,2.19588887275795,0.0141,0.000999000999000999
0.001,0.634,-2.92156790752041,2.11287356993271,0.6178,0.042957042957043
0.001,0.255,-0.510071818452223,4.62332804377248,0.0924,0.001998001998002
0.01,0.049,-1.90441531035078,0.690687018143622,0.0062993700629937,0.000999000999000999
0.019,0.323,-2.12795864719791,1.34919270519412,0.3906,0.00699300699300699
0.001,0.701,-1.32070873530747,3.35896876579923,0.0648,0.011988011988012
0.001,0.002,-2.03023008852237,2.70775031247186,0.4522,0.026973026973027
0.065,0.505,-0.285357406534176,3.29949296159961,0.0277,0.00599400599400599
0.001,0.035,-2.38202384760101,1.59110983401518,0.1968,0.011988011988012
0.013,0.816,-0.700059308367269,5.25220669732798,0.373,0.01998001998002
0.007,0.014,-0.5414924062002,2.60383324254958,0.8644,0.00599400599400599
0.004,0.515,-1.2710633072104,3.11886269179252,0.033,0.00599400599400599
0.001,0.008,-2.39631290676176,-0.193592732482398,9.99900009999e-05,0.000999000999000999
0.183,0.604,-0.497793124067406,1.21353480563037,0.3592,0.002997002997003
0.013,0.355,-1.01993120857492,0.95615264412121,0.0052994700529947,0.134
0.001,0.271,-1.13311872672613,2.74533189686015,0.9116,0.00799200799200799
0.047,0.067,-0.363347968848477,2.4223057532409,0.608,0.002997002997003
0.009,0.638,-2.23822274107801,0.127260833737705,0.0384,0.000999000999000999
0.045,0.56,-0.305923537977467,2.41694574195079,0.0155,0.000999000999000999
0.005,0.781,-2.86348505207549,2.09126082544356,0.7263,0.003996003996004
0.097,0.513,-2.12008268859893,0.414154687978263,9.99900009999e-05,0.001998001998002
0.001,0.001,-4.72342724323176,0.572092978416394,0.4367,0.71
0.429,0.681,-1.64406934849477,1.61387022965698,0.2697,0.000999000999000999
0.018,0.148,-0.919107044288025,3.69460470644279,0.7182,0.349
0.04,0.022,-9.78260342640813,0.581418032967241,0.3231,0.000999000999000999
0.005,0.018,-0.540361842795646,7.90001428791266,0.016,0.00899100899100899
0.001,0.11,-1.84763099574087,1.89411704006985,0.0011998800119988,0.000999000999000999
0.126,0.263,-0.529720034486958,4.78856008427038,0.2601,0.000999000999000999
0.105,0.366,-7.42291842040212,2.16567400428223,0.0012998700129987,0.000999000999000999
0.012,0.904,-1.0210175655119,3.86836235635273,0.3095,0.143
0.033,0.164,-2.28388181237433,3.09786581980938,0.1025,0.000999000999000999
0.231,0.19,-0.846886541797018,3.75062518792766,0.0256,0.431
1,0.057,0.416411830754623,3.91298303266976,0.0126,0.00899100899100899
0.449,0.38,-0.0911996593433489,2.57956605778284,0.1827,0.002997002997003
0.199,0.482,-0.125960805158734,4.17814878918658,0.2634,0.022977022977023
0.072,0.078,-0.774920427299242,1.95517312599868,0.0445,0.000999000999000999
0.908,0.5,1.46402952312702,5.56832754358142,0.0001999800019998,0.00599400599400599
0.206,0.946,0.742233746474367,6.80149504509617,0.0251,0.003996003996004
0.997,0.028,0.156964252220248,3.60468750203495,0.0481,0.000999000999000999
0.498,0.017,-1.55890360542678,1.82449614033334,0.0106,0.022977022977023
0.004,0.644,-2.50834561376079,1.85001212696931,0.9771,0.000999000999000999
0.003,0.071,0.939114485893691,4.44026926204791,0.0135,0.000999000999000999
0.019,0.1,-4.4124317799792,-0.356736052451752,0.0078992100789921,0.002997002997003
0.291,0.367,0.278862521303529,4.07237410731602,0.2307,0.001998001998002
0.999,0.066,0.0994951963061814,2.82736908914503,0.0173,0.0659340659340659
0.223,0.444,-0.407382956024978,4.34848429031618,0.2624,0.000999000999000999
0.139,0.799,-1.31525432786468,2.13615799849187,0.0003999600039996,0.00599400599400599
0.003,0.199,-5.59815108489909,-1.67875042352998,9.99900009999e-05,0.000999000999000999
0.079,0.873,-2.48387437782197,1.60930924015141,0.4034,0.00899100899100899
0.507,0.986,-0.836419507005361,3.21481158930315,0.0294,0.000999000999000999
0.037,0.067,-1.09600537450144,2.749321117599,0.3007,0.284
0.001,0.001,-6.30282469495652,3.06277620317229,0.0147,0.03996003996004
0.11,0.885,1.25422592841708,10.2318713586009,0.0011998800119988,0.000999000999000999
0.043,0.539,-3.05184878798086,1.80641683394383,0.0535,0.034965034965035
0.134,0.824,2.19329306342082,6.94828896971834,9.99900009999e-05,0.000999000999000999
0.001,0.003,-3.01276932923405,0.276191971038134,9.99900009999e-05,0.000999000999000999
0.002,0.239,-1.46603538281789,3.83980615981495,0.9317,0.106
0.032,0.721,-0.427189938898801,4.74548969478785,0.0256,0.000999000999000999
0.081,0.391,0.504207551449474,4.04994167000424,0.7259,0.51
0.001,0.001,-1.86512769218084,1.83422042870749,0.0276,0.000999000999000999
0.001,0.001,-2.92231846662254,4.8303644626338,0.59,0.000999000999000999
0.113,0.576,-3.35999563393528,0.792850743472222,0.0276,0.000999000999000999
0.009,0.216,-0.918916999950499,2.00574757541303,0.9902,0.038961038961039
0.057,0.592,-0.284106171779875,4.98608050967804,0.0344,0.000999000999000999
0.001,0.001,-0.0322779142237202,6.06219984176171,0.0329,0.023976023976024
0.02,0.408,-0.0956319658139666,4.60927049268293,0.1865,0.000999000999000999
0.001,0.001,-2.83618285780359,4.40861508347755,0.7755,0.638
0.002,0.376,-1.31522620539939,4.38533697847791,0.8702,0.03996003996004
0.382,0.141,0.804263187787773,3.75621357812847,0.0144,0.000999000999000999
0.22,0.819,-1.40497845491584,2.8498594545263,0.1874,0.00799200799200799
0.756,0.284,-0.122759484631307,3.9561709937107,0.0031996800319968,0.0599400599400599
0.262,0.172,-4.0429858251584,3.35925174453221,0.5223,0.016983016983017
0.895,0.067,-4.98255618819234,1.78797491986222,0.6181,0.000999000999000999
0.211,0.155,-1.19674965336,2.7353720029266,0.6399,0.002997002997003
0.288,0.879,-4.95610366539553,5.69557132385807,0.0165,0.000999000999000999
0.001,0.001,-6.6138843190669,1.928262898997,0.5367,0.323
0.001,0.001,-9.19552395484627,2.17042818659662,0.0068993100689931,0.000999000999000999
0.034,0.448,0.0928216806572831,6.2222538407127,0.7784,0.00899100899100899
0.896,0.12,-2.80317640260991,4.69431096416517,0.0012998700129987,0.011988011988012
1,0.011,-4.23093326455862,1.33063518383901,0.3492,0.00899100899100899
0.004,0.232,-0.84619405511479,4.35467000652072,0.016,0.001998001998002
0.28,0.519,-0.675663590410021,5.4145635588958,0.992,0.275
0.325,0.234,-1.80876071715202,3.51317884263543,0.4129,0.01998001998002
0.03,0.384,0.214017730000758,5.52214766083209,0.0025997400259974,0.000999000999000999
0.426,0.716,-1.68928499773608,3.88155734822542,0.0162,0.000999000999000999
0.028,0.625,-1.89484172604865,1.20763544682803,0.1564,0.647
0.058,0.044,-1.89373858675749,3.2851095932631,0.895,0.919
0.688,0.705,-0.080733854748375,4.73077157852896,0.025,0.00699300699300699
0.001,0.009,-3.99587197314326,1.98429053257637,0.0001999800019998,0.000999000999000999
0.247,0.316,-1.19998516447661,5.05384285921044,0.4461,0.00899100899100899
0.025,0.825,-1.34803263028516,6.25638147799581,0.035,0.0629370629370629
0.181,0.818,-1.6144486639391,5.07211031621242,0.5122,0.189
0.002,0.404,-0.130486003035602,4.17854208621744,0.9507,0.953
0.001,0.001,-5.90971374262409,3.91966455724559,0.0675,0.014985014985015
0.154,0.955,-4.0546663108955,1.01863970629356,0.0010998900109989,0.0709290709290709
0.119,0.794,-1.5480909699413,5.6304519614607,0.0255,0.037962037962038
0.083,0.726,-0.727625234346258,3.60141415070193,0.1681,0.001998001998002
0.002,0.058,-1.2381889165706,3.3934583613182,0.5008,0.000999000999000999
0.001,0.103,-5.3093533804044,-0.354189915801201,0.0002999700029997,0.000999000999000999
0.249,0.011,-1.71411327806601,2.36561282089896,0.0014998500149985,0.003996003996004
0.001,0.01,0.559053755283321,5.32745433891111,0.016,0.002997002997003
0.18,0.822,-3.09768525261084,3.94034258531569,0.9776,0.000999000999000999
0.003,0.377,-2.52543589346407,4.0518850413446,0.249,0.0749250749250749
0.072,0.488,-5.05713156984132,0.743327591841539,0.0017998200179982,0.001998001998002
0.281,0.044,-1.18604043871692,3.12770976292613,0.0007999200079992,0.016983016983017
0.164,0.173,-3.10259573781039,3.48722344010904,9.99900009999e-05,0.002997002997003
0.001,0.001,-3.77836378829929,3.30004863584941,0.3629,0.476
0.103,0.324,0.233189102598205,5.88696828146447,0.0881,0.203
0.133,0.35,-3.11776437778442,1.80462841700242,0.0008999100089991,0.011988011988012
0.001,0.071,1.34947305739854,7.29326072915516,0.0004999500049995,0.000999000999000999
0.001,0.038,-10.5758249301269,-0.265160264720063,0.3395,0.004995004995005
