"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.945,0.963,-1.127433194981,1.15546050149282,0.9295,0.6325
0.977,0.225,-1.88436881161843,2.87796275087516,0.8519,0.411
0.898,0.565,-0.509469266665159,3.77513458426591,0.9811,0.728
0.846,0.934,-3.14210136227064,1.35950942861346,0.9742,0.135
0.735,0.97,-0.960287880160413,3.31004286886949,0.9826,0.347
0.593,0.978,-1.4783501267598,3.23228327433442,0.8496,0.93
0.94,0.867,-1.71816136151995,1.58967577913925,0.6187,0.77
0.931,0.942,-0.980467082137627,2.81554264044409,0.9997,0.975
0.945,0.715,-1.47901400600483,1.93629624150266,0.9279,0.541666666666667
0.797,0.858,-1.32062525563707,1.95584330404848,0.811,0.426
0.825,0.956,-2.33056992634559,2.89240184902143,0.9679,0.6175
0.418,0.725,-0.767097194508412,1.30446476274586,0.9999,0.985
0.676,0.746,-0.784947955793705,2.66301878222557,0.8817,0.99
0.989,0.85,-1.25712548309263,1.73315537338185,0.944,0.82
0.72,0.937,-1.47187499151055,5.62668263562742,0.9963,0.727
0.316,0.708,-1.08680909326442,2.28358500155252,0.9999,0.955
0.264,0.269,0.00539338874029584,4.44572016224097,0.9702,0.612857142857143
0.795,0.94,-0.814192870826637,2.27310703111104,0.9986,0.99
0.924,0.932,-0.801486110789076,4.70489906586097,0.9153,0.117
0.258,0.123,-1.32096330674571,1.28837423815889,0.9998,0.985
0.762,0.886,-1.75545046426955,1.80597275065372,0.9977,0.78
0.791,0.835,-1.30424392366429,2.15621327529188,0.9993,0.79
0.223,0.366,-0.954813019465586,4.58004259281544,0.9755,0.602
0.889,0.463,-1.40348789786728,2.20526370935663,0.9997,0.473333333333333
0.792,0.89,-1.5363800843882,3.6513909888641,0.9994,0.44375
0.284,0.931,-1.88007108066046,2.18107219456878,0.9842,0.549
0.976,0.976,-1.79964199984067,3.26324858495444,0.9694,0.497142857142857
0.851,0.929,-1.12795861615032,3.09689295506857,0.999,0.6975
0.806,0.526,-2.30068757418934,2.33158591640622,0.9961,0.762
0.833,0.701,-2.34668728004545,1.53589655625389,0.9985,0.696666666666667
0.979,0.785,-1.97992755400055,2.90716781989629,0.9514,0.773
0.805,0.45,-0.837969595952224,1.25987991859873,0.9989,0.836666666666667
0.429,0.717,-2.80334327492411,1.6884417807399,0.2741,0.714
0.97,0.555,-2.81668570017199,1.3488247625043,0.9256,0.56
0.341,0.547,-2.11039901810196,3.23951655293345,0.9933,0.796666666666667
0.583,0.881,-1.71581230757519,1.43874121740622,0.999,0.98
0.701,0.973,-0.175938513272262,1.98498675431241,0.9458,0.78
0.757,0.787,-0.281932223536639,2.83435261814069,0.0275,0.332
0.717,0.853,-0.174942230512236,4.43379011798933,0.9859,0.96
0.73,0.75,-1.54777697416313,2.93978580568307,0.9998,0.826666666666667
0.868,0.996,-0.78428566264991,1.54490119505213,0.9768,0.976666666666667
0.941,0.334,-1.64572794543693,1.81698031455541,0.7844,0.955
0.499,0.513,-1.75109065608709,2.19074175416948,0.7765,0.524
0.629,0.994,-1.09533960629321,3.61426445705973,0.9798,0.96
0.686,0.992,-0.87050809285695,3.40080833125233,0.985,0.781
0.739,0.985,-1.26989993755977,2.66894286442888,0.943,1
0.965,0.998,-1.48793456575221,1.6265449559714,0.9449,0.994285714285714
0.59,0.953,-1.40587440033429,2.31117184214631,0.9997,0.993333333333333
0.705,0.559,-1.42965739616809,3.17720630000489,0.876,0.35
0.92,0.52,-0.119569059635632,2.85209242789072,0.9813,0.61
0.582,0.717,-0.83026900879867,3.53416481179346,0.9993,0.478
0.8,0.926,-2.18567700445723,1.98312172591695,0.9951,0.415714285714286
0.941,0.726,-1.1348064754993,2.45701129805892,1,0.995
