"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.613,0.965,-0.357257174980525,0.407444666470707,0.34,0.846666666666667
0.381,0.337,-0.280579741648269,0.413502203125345,0.9998,0.986666666666667
0.997,0.929,-0.124713284880256,0.39346272585437,1,1
0.569,0.612,-0.508274515606457,0.178956116473608,0.9863,0.8025
0.851,0.986,-0.168552585182454,0.387713367743304,0.9996,0.88
0.994,0.927,-0.191211152061776,0.42068615893228,0.8469,0.905
0.819,0.988,-0.257973246875019,0.45387392371146,0.9972,0.99
0.463,0.905,-0.260100276171671,0.249839138823044,0.9776,0.465
0.274,0.892,-0.327252216532062,0.404348764988592,0.7137,0.848571428571429
0.972,0.924,-0.181614876597922,0.580882048818597,0.302,0.645
0.777,0.923,-0.394015807252826,0.214000067125763,0.4943,0.86
0.276,0.436,-0.199363466595326,0.233840618793445,0.6711,0.75
0.679,0.733,-0.343192322583523,0.284078366038833,0.6348,0.592857142857143
0.395,0.95,-0.109832380403353,0.426165825543289,0.9804,0.89
0.584,0.872,-0.130872427152653,0.335360732457918,0.8906,0.985
0.647,0.539,-0.296357569823781,0.289989123411586,0.5428,0.612857142857143
0.38,0.542,-0.0155240865562335,0.578901714983565,0.9658,0.703333333333333
0.748,0.998,-0.319836483855969,0.242710852268023,0.9909,0.723333333333333
0.894,0.891,-0.306931431254728,0.316872137322851,0.9445,1
0.955,0.979,-0.242538009188053,0.546536483036447,0.7658,0.671
0.952,0.519,-0.187848392819878,0.261424724595203,0.9533,0.798
0.315,0.775,-0.0917759478321784,0.431323351783558,0.734,0.619
0.845,1,-0.606030563192295,0.176944970804918,0.4753,0.515
0.643,0.935,-0.284307015125546,0.330967216182325,0.8421,0.445
0.694,0.818,-0.131151645168472,0.499603188309698,0.999,0.805
0.976,0.933,-0.191318410855138,0.541761953803329,0.7508,0.84
0.936,0.976,-0.151596545622644,0.279759100591393,0.6028,0.96
0.888,0.994,-0.128016918689426,0.302492647605514,0.9893,0.97
0.786,0.998,-0.130606443494982,0.489347598646199,0.9157,0.865
0.791,0.712,-0.186888027029412,0.181623453598467,0.8295,0.746666666666667
0.769,0.968,-0.242922548385934,0.530092035283847,0.8246,0.82
0.405,0.492,-0.232752630000429,0.324744859743838,0.9985,0.85
0.564,0.939,-0.253480151731715,0.209630158322256,0.9733,0.736666666666667
0.784,0.768,-0.361850330062649,0.283593712744427,0.9863,0.92
0.894,0.947,-0.453811091679834,0.288728496596303,0.7829,0.872
0.939,0.985,-0.174758741629802,0.308189577751202,0.7458,0.622
0.603,0.696,-0.389016757565743,0.177410709629483,0.9974,0.925
0.773,0.874,-0.185626475009923,0.338455532101342,0.804,0.885
0.949,0.995,-0.430845814132351,0.275908027280154,1,1
0.618,0.879,-0.138124554436339,0.215083110185842,0.9885,0.793333333333333
0.68,0.67,-0.220873288966509,0.257462329146256,0.9647,0.81
0.888,0.947,-0.271119514249911,0.254985354838167,0.9988,0.965
0.875,0.75,-0.124747579323317,0.260534378138823,0.9998,0.995
0.41,0.977,-0.186932566747388,0.459493045712179,0.3859,0.423333333333333
0.707,0.996,-0.229443846322846,0.247377968054866,0.9552,1
0.423,0.676,-0.285395557023835,0.333161379779016,0.9354,0.498
0.866,0.471,-0.341685042888026,0.313770622689564,0.9691,0.6
0.928,0.998,-0.208839328292399,0.421327651513483,0.6562,0.74
0.805,0.951,-0.149030149469435,0.248956674652278,0.8513,0.95
0.722,0.523,-0.1900799274495,0.387438759239583,0.999,1
0.836,0.882,-0.29796631328453,0.705638178997169,0.9557,0.73625
0.257,0.554,-0.181974187787229,0.307193855548459,0.9997,0.683333333333333
0.96,0.986,-0.215317713585792,0.501671686486159,0.9998,0.9
0.708,0.769,-0.390988097947501,0.459120095743607,0.9719,0.995
0.502,0.908,-0.177428727269835,0.388091325846756,0.9211,0.63625
0.907,0.977,-0.25591838460219,0.305324362512093,0.9812,0.903
0.734,0.925,-0.269993156705127,0.144879745614935,0.4737,0.8675
0.821,0.587,-0.167599450128365,0.326046188111496,0.7607,0.482
0.991,0.59,-0.252067694114248,0.272188217220999,0.8655,0.648333333333333
0.415,0.843,-0.171720123302253,0.487979266944049,0.9837,0.985
0.326,0.341,-0.247868840724499,0.297427701807498,0.9905,0.514
0.783,0.897,-0.23202905989184,0.357664080511006,0.8912,0.926666666666667
0.917,0.755,-0.209379616007939,0.647498522648597,0.9184,0.93
0.967,0.978,-0.264941105157671,0.265916634162782,0.9999,0.986666666666667
0.748,0.922,-0.173518929306857,0.415597721207167,0.998,0.766666666666667
0.998,1,-0.338844541499852,0.253671126980256,0.8876,0.99
0.793,0.978,-0.226516330943901,0.333733995985786,0.9995,0.686666666666667
0.631,0.987,-0.14210692161798,0.232135940068785,0.9591,0.995
0.612,0.953,-0.228862272151774,0.422263674404701,0.8905,0.913333333333333
0.649,0.684,-0.290230941250723,0.262387226359553,0.9958,0.83
0.979,1,-0.354858741392862,0.203385207823768,0.8959,0.93
0.781,0.832,-0.215449959527692,0.265782488066244,0.5446,0.895
0.866,0.738,-0.216146911300677,0.467225148130161,0.9764,0.557777777777778
0.381,0.225,-0.288918076640951,0.383241339832534,0.834,0.375714285714286
0.594,0.901,-0.409579259877784,0.353686902275747,0.8513,0.368
0.897,0.954,-0.145212117616701,0.317841596210783,0.9911,0.945
0.303,0.558,-0.113671236778663,0.444814585511287,0.7512,0.25
0.902,0.961,-0.193997896571009,0.403109747439319,0.9479,0.945
0.242,0.888,-0.259572822320537,0.534546648667193,0.9925,0.581
0.889,0.999,-0.168161803654991,0.36537346440793,0.7394,0.565
0.501,0.71,-0.193049990417181,0.316618235960193,0.8454,0.813
0.938,0.97,-0.262550568769349,0.243241978570919,0.9881,0.915
0.636,0.976,-0.178356379016069,0.329355799942108,0.9896,0.83
0.893,0.508,-0.427504815190338,0.369299693196855,0.7015,0.845
0.174,0.509,-0.337655351287607,0.381930058976391,0.9922,0.475
0.717,0.973,-0.140332854855612,0.366872549093869,0.9991,0.961666666666667
0.296,0.479,-0.407824145071144,0.271202258417724,0.8576,0.505
0.601,0.804,-0.441352593191537,0.180068185070209,0.9532,0.92
0.99,0.399,-0.344755069021006,0.140170488740668,0.2314,0.2875
0.929,0.876,-0.339036068961369,0.314772548835928,0.9028,0.69
0.832,0.69,-0.146125318949929,0.7100174900768,0.9119,0.393333333333333
0.55,0.978,-0.0116905712651203,0.398323774134498,0.4261,0.5
0.564,0.934,-0.245893415469889,0.207349252495226,0.9733,0.736666666666667
0.784,0.768,-0.361850330062649,0.283593712744427,0.9863,0.92
0.894,0.947,-0.453811091679834,0.288728496596303,0.7829,0.872
