"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.339,0.736,-0.606123546526795,1.61820657059453,0.9351,0.87
1,0.175,-2.41441366145215,1.83877098165654,0.1618,0.271111111111111
0.83,0.773,-0.970975861126755,3.04935631675064,0.9573,0.68
0.861,0.996,-2.44242005777025,1.80397609442389,0.9327,0.943
0.856,0.999,-1.0051176617591,3.30546907878802,1,0.965
0.58,0.93,-1.32559500068558,3.80198398102527,0.9303,0.985
0.999,0.682,-0.699212278615045,2.78837650832121,0.9951,0.696
0.978,0.998,-1.67645369245119,2.01722876241655,0.9988,0.99
0.841,0.785,-1.55070649991491,1.72409541610573,0.8811,0.63
0.865,0.978,-1.5058453243026,1.39333072709478,0.9985,0.98
0.924,0.933,-2.37097526160519,2.55177951181821,0.9833,0.936666666666667
0.976,0.901,-0.359640933266005,1.69415733430647,1,0.794
0.507,0.608,-1.42034416970846,1.93373757171239,1,0.695
0.832,0.96,-1.91634522377144,1.14436157429145,0.9901,0.893333333333333
0.28,0.796,-3.18877946778393,4.00875719819848,0.9923,0.473
0.576,0.813,-1.06276335534559,2.05773191804343,0.9995,0.935
0.575,0.544,0.117829698380724,4.59749171619925,0.1676,0.51
0.469,0.93,-1.12699607521809,1.90246688302555,0.9998,0.88
0.916,0.98,-0.837530530840207,4.30235721227227,0.9016,0.9
0.474,0.581,-1.80455154843358,1.03857894904964,0.9738,0.534
0.694,0.856,-2.26263003991477,1.29727064575578,0.8863,0.654
0.455,0.914,-1.38791115264499,2.57378195649757,0.3688,0.518
0.162,0.284,-1.36747694774167,3.59389378722045,0.8509,0.289
0.879,0.732,-1.91527979177802,1.483817594857,0.9849,0.838333333333333
0.899,0.96,-1.7006431393663,3.24641770989278,0.9983,0.886666666666667
0.365,1,-2.86010191569151,1.04985507282965,0.9956,0.988
0.944,0.975,-1.04399505725874,3.60909991867384,0.9892,0.995
0.781,0.762,-0.832364486632446,2.91243283321804,0.9945,0.925
0.671,0.585,-4.32723935680548,0.819835954241459,0.7438,0.605714285714286
0.939,0.624,-1.40726669914307,2.12757030876186,0.9858,0.596
0.984,0.708,-1.44850578589315,3.68591307802111,1,0.8275
0.879,0.388,-0.756932952975567,1.72371781704606,0.8779,0.5125
0.569,0.641,-2.24891096375308,2.12627166551978,0.6289,0.567
0.919,0.626,-1.69816985518566,2.66411116354032,0.781,0.566666666666667
0.376,0.45,-1.38794233058234,6.37792216750398,0.7434,0.323
0.639,0.916,-1.73150987834536,1.57310114411392,0.9872,0.905
0.57,0.989,-0.9045437624796,1.21810093386164,1,0.853333333333333
0.65,1,-0.932659632024423,2.05927422799488,1,0.89
0.777,0.758,-2.37273187725037,2.12157033840283,1,0.995
0.757,0.371,-2.33842857186731,2.30702278739967,0.9645,0.434
0.493,0.855,-1.56962558647148,0.955486527461572,0.9953,0.785
0.923,0.5,-2.11793673119411,1.37341479745746,0.1331,0.607
0.712,0.758,-2.04752851106393,2.25357420632097,0.9956,0.89
0.833,1,-2.32123926239793,2.63674098300402,0.9996,0.9775
0.629,0.86,-1.3412650243881,3.76254672031485,0.9113,0.776
0.932,0.84,-0.902817482181838,3.06098506653292,0.9638,0.945
0.997,0.982,-1.08058445103756,1.94672711955143,0.9995,1
0.927,0.94,-0.484723965363839,3.08113754046998,0.9124,0.99
0.458,0.224,-1.99631246948297,2.58728448805935,0.7843,0.302
0.865,0.701,-1.33164860551769,1.59775438464721,0.9924,0.5025
0.893,0.946,-1.87841269530612,2.94497911052831,0.9923,0.96
0.786,0.813,-1.94731810082263,2.11964894628681,0.9852,0.905
0.977,0.739,-0.996824958497873,2.52953762400327,1,1
0.579,0.856,-0.997552526972871,2.68047483557026,0.9999,0.5875
0.498,0.531,-1.14463863830587,2.65511285832899,0.9089,0.453333333333333
0.903,0.759,-2.08655874632911,3.46613624781873,0.9908,0.865
0.465,0.982,-1.08369815087347,2.30489648435541,1,0.995
0.889,0.971,-0.51958045823387,2.76363468772629,0.7165,0.82
0.587,0.85,-2.4514741953572,2.42557451410557,0.3215,0.7675
0.657,0.95,-0.944388691621284,1.54995609504637,0.8419,0.95
0.364,0.78,-0.404695095887202,3.06760019246334,0.9999,0.9025
0.192,0.922,-0.580328647072015,4.34353024179055,0.8286,0.698571428571429
0.561,0.975,-0.778216425122724,2.89250786925856,1,0.94
0.723,0.746,-2.03326606957289,1.17815882461066,0.9994,0.863333333333333
0.625,0.833,-0.227950717403455,2.88835195517571,0.7502,0.8275
0.961,0.793,-2.30064433352499,3.73214951211813,0.3173,0.837
0.478,0.598,-2.18192655359099,2.30663002493123,0.9887,0.543
0.593,0.608,-1.1362356270821,1.9698591530476,0.9959,0.564
0.511,0.803,-3.35154442704246,1.37838066419296,0.9368,0.773333333333333
0.834,0.928,-0.202492171868201,4.87039624283796,0.9988,0.86
0.9,0.907,-0.993818619401227,1.35525052065543,0.9988,0.95
0.874,0.967,-1.36292908284476,1.92767645206546,0.9762,0.913333333333333
0.8,0.871,-3.07871183934814,2.35461694628365,0.9997,0.761666666666667
0.547,0.796,-0.589273604647144,2.76842756320769,0.9912,0.803333333333333
0.324,0.345,-1.99444989434525,2.59409700369758,0.9443,0.3
0.95,0.975,-0.97406595274268,2.02043842755689,1,0.995
0.389,0.153,-1.75176632428337,3.23515479012717,0.9013,0.177
0.981,0.839,-1.72618831006851,2.17815029940071,0.9974,0.815
0.316,0.577,-1.25238574547586,1.43960249781028,0.9936,0.746666666666667
0.847,0.844,-0.639843468814914,3.63450947169975,0.9818,0.795
0.843,0.782,-0.776071597837767,0.945422771970422,1,0.9
0.345,0.659,-0.108507609159384,1.8996686741804,0.8816,0.555
0.772,0.74,-1.01314123477367,0.843768166331822,0.9672,0.776666666666667
0.941,0.985,-0.739967976044212,1.5503819824336,0.9998,0.895
0.311,0.962,-0.622505788848501,0.898836129725396,1,0.985
0.727,0.517,-0.354198056638797,1.38605966887709,0.9998,0.961666666666667
0.503,0.799,-1.26495820983356,1.27149717468365,0.9997,0.82
0.653,0.819,-1.12525309541315,0.776278613150198,1,0.863333333333333
0.951,0.961,-0.894414504762992,0.577175571896175,1,0.96
0.566,0.933,-0.0999746375082313,1.73800005997918,1,1
0.413,0.962,-0.732537306756785,1.1792637854854,0.9616,0.97625
0.902,0.97,-0.624778596983974,0.761511422280553,1,0.956666666666667
0.028,0.073,-0.430794173993116,0.773428120892782,0.3174,0.0919080919080919
0.936,0.814,-0.810866075365071,1.82393869760739,1,0.756666666666667
